A_1_L_ratio	A_2_L_ratio	A_3_L_ratio	A_4_L_ratio	A_5_L_ratio	A_6_L_ratio	S_1_L_ratio	S_2_L_ratio	S_3_L_ratio	S_4_L_ratio	S_5_L_ratio	L_1_L_ratio	L_2_L_ratio	L_3_L_ratio	L_4_L_ratio	L_5_L_ratio	V_1_L_ratio	V_2_L_ratio	V_3_L_ratio	V_4_L_ratio	V_5_L_ratio	K_1_L_ratio	K_2_L_ratio	K_3_L_ratio	K_4_L_ratio	K_5_L_ratio	LA_1_L_ratio	LA_2_L_ratio	LA_3_L_ratio	LA_4_L_ratio	LA_5_L_ratio	LB_1_L_ratio	LB_2_L_ratio	LB_3_L_ratio	LB_4_L_ratio	LB_5_L_ratio
CFI_ATG:::CCT	-2.40673410594174	-3.48676614513135	-3.69101690348896	-5.31446360810074	-3.4185173133945	-3.37253170939898	-2.67558896110176	-5.04084875306319	-5.18786909174237	-4.73008039060248	-2.7161069157001	-0.144211415325289	-0.0371376640765645	-0.230630302505972	-0.130362453713006	-0.297923213745019	-4.95080427668861	-3.07782528308123	-2.06976956347717	-3.42708268118397	-3.99443722429341	-5.18115486572643	-5.04180597625416	-4.69158669366576	-4.95705362973997	-4.89005550025947	-3.76857311728094	-3.95148803709498	-3.45136837852377	-3.72475671167728	-3.48736161297602	-2.7946167157555	-2.30608117202653	-5.17875550880519	-3.77619642702755	-4.25831554514338
CHCHD10:::AAG	-0.112648501374008	-0.0601361532345463	-0.394222234705641	0.203039927411776	0.0119197299080189	0.392662586458927	0.532214667647724	0.159258248833837	0.51664260069449	-0.372046357199359	0.392446318473283	0.663702820758878	0.626407996654041	0.731774862170048	0.811127245022702	0.780392748642288	0.223344282474293	0.719970465372823	0.918601325503604	0.564912840363541	1.0460925738151	-3.6075178215016	-3.84835462605407	-2.64049848400223	-2.80163360361795	-2.18261182647186	-2.83865523168856	-2.56566156527276	-2.22041566805021	-2.92743642624469	-2.62412408265656	-1.68110299285081	-2.42541561251753	-2.04419975548855	-3.52375322947264	-3.63873694617286
CHCHD10:::CCT	-1.57040114920166	-0.997512256721132	-1.3729022243306	-0.78545697856043	-0.591121672162461	-0.979039677334706	-0.768152657266578	0.298765911728609	0.152410910636562	-0.939544126573154	-0.741005212534309	-0.0564247618076907	-0.18638331793703	-0.126576973114878	-0.0790227379461505	0.0165310295105475	-0.0732148948958769	-0.362420737552	-0.117170560472373	0.565012941329912	0.114816578736751	-3.44134775935112	-3.86862306942031	-4.96319396332946	-3.16735117820349	-3.54307568871289	-2.34670466347248	-2.00528263307047	-2.93047405584102	-3.0163760855689	-2.71431737264635	-2.5453710932764	-5.18975994708671	-3.76438780487682	-6.04205164908722	-3.02569653907396
CHI3L1:::AAG	-1.7468089048246	-1.98718830275942	-2.62055638370104	-2.46266899665525	-2.32341711569518	-2.4452525220727	-0.554625948649994	-0.782040882140873	-0.791003455758461	-0.787108855609324	-1.27755274946753	-0.871865168707752	-0.733732685863926	-0.516967613374544	-0.461709935513494	-0.495159908891244	-0.966599193118541	-1.01499907334817	-1.03828067901334	-0.69239987678205	-0.662411590244681	-4.95885778512431	-5.23857767619136	-5.29031275049241	-6.46038781245443	-5.9297817594418	-3.62750569111308	-5.18231541899549	-3.97457105338593	-3.96234167298624	-3.69247161559262	-4.43018404296058	-4.21841332134837	-4.0862362039113	-4.77152013955546	-4.75963040795723
CHI3L1:::CCT	-2.44663001912157	-2.38469808489509	-2.66139499099727	-3.04775142749283	-2.59174952163742	-3.19328986602844	-1.2461727117655	-1.3116892871427	-1.15689941108367	-2.21620700030452	-0.55679815540046	-1.19341112407509	-1.1562908550014	-1.09760078773553	-1.0444802623509	-1.10917510828851	-1.49544631632104	-1.71491445616561	-2.39562688828394	-2.1079454929763	-1.22939955890483	-6.40171867350351	-5.94085007395857	-5.62606460646754	-6.82749258974928	-6.55109057979946	-4.36288547511389	-4.09606811904079	-4.5172221942196	-4.25460442772878	-4.41101663858109	-4.57968775450594	-4.89416972673366	-4.16383426935386	-3.43511209036002	-4.5006172196579
CKB:::AAG	1.50010542416198	0.599038528947253	1.23205862963485	1.43309242192398	1.45731737798421	1.95044539231127	2.80134517229281	1.85630949301917	2.10192626307747	1.6864911260495	2.71224736893662	0.760669297971284	1.07002526399488	1.03103762366225	1.10327937437074	1.17653258337678	2.49471690606866	2.2071629150075	2.83076757922469	2.94069106626934	2.87108286479948	-2.68250008150625	-1.9905485765709	-2.08347390700786	-4.051543252274	-1.12096550111199	-1.06003187840113	-2.73502316137027	-1.92851206275362	-1.590385722072	-1.75259027713267	-2.95916780616595	-0.556929238868737	-3.14487567289619	-2.03545496512834	-1.32790565608026
CKB:::CCT	0.373810387173971	1.05524669138617	0.565378792850671	0.0257163335109779	0.383641244089956	0.352905944439374	0.869206251190219	0.406832714424276	1.04538649852277	1.2830464435421	1.30393541083213	0.582336587467812	0.435643070672991	0.380109795603581	0.534243377301146	0.52293978527308	0.734131175095595	1.99622459302039	1.14912328154974	2.17366557844838	2.04612133042207	-2.57510398637124	-3.70633593195764	-1.52152889991272	-4.34482638034908	-1.75119758033819	-1.35595867213793	-1.89893594221301	-2.36991561170852	-2.91737031865117	-0.83001317259186	-0.597585946925063	-1.65378556994897	-0.383992380753297	-0.723300782755998	-2.53642999684105
CKMT2:::AAG	-0.148255334739847	0.0161155399537432	-0.0137242354258741	-0.112555804247561	0.0406371794809996	0.376870201596678	0.776831359127832	1.2382850930546	1.11863280894443	1.00224158473369	0.369174065893452	0.917326346429547	0.98477448928221	1.0171777994299	1.08584874722594	1.02868923593573	1.58785314438059	1.01540891581926	1.08588442183703	1.06136694040081	1.24745315675028	-2.44432364543657	-3.03852710579101	-3.70905773232962	-2.91459202228303	-2.62032236806124	-1.62070736435427	-1.60770285579906	-1.83615990247839	-1.328831078121	-1.58824170271667	-2.54415635103833	-1.29170382452632	-1.82029915161203	-1.69223387325146	-1.61854560194428
CKMT2:::CCT	-0.472391622936106	-0.53074174950195	-0.404117313498045	-0.571777539160273	-0.554372445497941	-0.736345852401538	0.797317036737991	1.00406156687915	0.355555173597321	0.362105536748265	0.966847932739218	0.431667791479224	0.416806062707043	0.414087535615427	0.479445528490061	0.453504549600631	0.324338156760886	0.342761532546211	0.328932375888099	0.0232863077041285	0.813995609360259	-2.96545410908536	-2.80743716930975	-3.00577589738674	-3.39994984471983	-3.4138692271388	-1.76766839955431	-1.71527131409026	-2.29881602288446	-2.2899132472577	-1.75680005294421	-2.25083059580539	-1.96966422124523	-1.75465552329073	-1.73386368142721	-1.53659186435408
CLDN1:::AAG	0.943876289377678	1.10118035245019	1.17395864095956	0.998637166451209	0.892419734113229	0.931247600884912	1.82261935012677	1.6526349550745	1.78964951389079	1.22652774822332	1.67828943514212	1.23418446912144	1.38909525353167	1.51750531945272	1.48114662265975	1.47206751437588	1.65751458698026	2.110294314226	1.7143978092808	2.12413227677798	1.8300018978889	-2.92335749256695	-3.87247007769265	-2.64030556093127	-4.2152311823308	-3.10815193399387	-1.14817944348484	-2.23941776344424	-1.45381409566675	-1.41621894106391	-1.48480297756006	-1.34600838285113	-0.132478505864142	-1.19441762515347	-1.6369766942481	-1.49031624973359
CLDN1:::CCT	0.319765752182414	0.258463954828525	0.164546022755497	0.0799872028916348	0.300008094967997	-0.32727878177654	0.147102538289559	0.138757440894449	1.12682393847823	-0.190248327128766	0.960090297258896	0.138036011703298	0.233260255156999	0.169597824724601	0.226093649866693	0.25341131977766	0.971912166604648	1.23227154529012	1.29632853075882	1.02731964876946	0.985190291082276	-3.55340695803128	-4.1906881199224	-4.76781882789243	-4.31484446483919	-3.47697207265673	-1.39754402301058	-2.31173733273812	-2.19023917086547	-2.39440665873847	-1.74120943773203	-2.00229611670292	-0.945297922692399	-2.15656539074765	-2.03987928400811	-1.41856376667766
CLU:::AAG	-1.5549798095629	-1.90135580396176	-2.11607833629192	-1.47351027407232	-1.95962065118946	-1.62778940425486	-1.48418428027582	-1.70653984346225	-1.86940223386226	-2.57833024565205	-2.19970476349807	-1.33876821438781	-1.2637101035137	-1.33539143646857	-1.36645478716586	-1.30207344784106	-2.01272637567352	-1.47662904774439	-1.65611683779598	-1.61345170786973	-1.336871279652	-5.11618137981668	-4.28840267410406	-4.43306253264245	-3.82575792515622	-5.20368691226546	-3.2305127893219	-2.5562658221587	-4.04851862271014	-2.92054094502996	-3.30907602883919	-3.19019176987013	-2.97038472929131	-3.31378365421521	-3.04583081089855	-2.79148909678545
CLU:::CCT	-2.95777401225888	-2.08488208001176	-2.15481521559289	-2.37566786595743	-2.37684971396631	-2.30593806996394	-2.97577303016894	-2.81094729252748	-2.88575351077148	-2.90009100201014	-3.54899038872613	-0.829101352695101	-0.807650405138589	-0.921784237700157	-1.02531301244182	-0.89893764470458	-1.89404178301794	-1.47337400481078	-1.62652747321283	-1.66996520604293	-1.82430316013932	-4.70801754356314	-4.71594372446939	-5.18377521298584	-5.81762221801371	-4.97726425934593	-3.57251941951095	-3.06144873738456	-3.5540839814603	-3.51192755342653	-3.50075085666782	-2.97637733525012	-4.07295776267053	-4.09566773402057	-4.42383743282313	-4.52831329101034
CMYA5:::AAG	-1.4560007561948	-1.02801097684944	-3.78392094825234	-0.783248314616055	-0.167635360790663	-3.61882259274044	1.08789012542689	-2.72204730044424	0.0955960640774999	0.102562054645911	-2.2513715203199	-0.440348764538572	-0.503961332779061	-0.151472408316376	-0.169314856551307	-0.0146668106495209	-0.447857857911853	-3.2747928792957	-0.457420811306532	-2.58354857365232	1.30780940524377	-3.271967808457	-2.98140909613109	-4.43095323696335	-4.19174763623617	-4.43095323696335	-2.84689188395174	-4.26830555943289	-3.34339264078885	-3.12969015929225	-2.57275677399505	-2.17724504908954	-0.566569464782554	-4.43095323696335	-3.99466747411221	-3.78124980609587
CMYA5:::CCT	-0.637385508816647	-1.35312302070336	-0.964997245869272	-1.46379380381786	-2.07178956418232	-0.981385893793832	-3.70426815144485	-1.07286834393275	-0.479179059027424	-0.288306468311647	-0.333241526419236	-1.07016785938576	-0.983362717848911	-1.18908111942635	-1.07716071304895	-1.0783691894664	-0.139155075013037	-3.06008839474549	-0.484295886694015	-0.404247909944528	-0.614129976347051	-4.78755044450071	-4.23622349483569	-4.84972167516246	-4.84972167516246	-4.84972167516246	-3.73497226409506	-4.84972167516246	-4.11891465441753	-3.65301531051993	-4.84972167516246	-3.59355336826786	-4.84972167516246	-1.82280251564915	-4.84972167516246	-4.84972167516246
CNN1:::AAG	0.270194179502621	0.104003073493302	0.349704370800216	-0.112754234750884	-0.0615769352122906	0.277147950083766	0.870124295496161	1.49930796216093	1.57530450087698	1.35048148018281	1.39077636354956	0.904085282289475	1.0575060916224	1.06151475940465	1.16936280778038	1.07806717434557	1.86794344537166	1.28220410789428	1.64328091899296	1.32228998965566	1.55936670123101	-3.86723636802628	-3.96991930148782	-3.64810205754808	-3.68919968875625	-3.23924541584597	-1.25710865064844	-2.3193429836223	-1.97183478888755	-1.95924468655849	-1.71476300428588	-1.72883928335505	-1.76285582969861	-2.12251617674536	-1.79145999464237	-1.60237199598526
CNN1:::CCT	-0.296937771653435	-0.384184075397302	-0.662623118214049	-0.456543259750542	-0.587954418778073	-0.259071002370382	0.357861027104001	0.754470925805447	0.718573457658414	0.386528275285942	0.0438573126440863	0.41076623453756	0.407372969203231	0.378559514632606	0.407874444259541	0.339659750843583	1.02692440368603	1.09457897843527	1.17653035713857	1.02584601058043	1.17506660743783	-4.18409845142209	-3.97117075082207	-2.80521874553619	-3.42741817068555	-4.08940507583586	-1.799630504229	-2.31963444795663	-2.61248007590491	-2.13885484867002	-2.01264747055895	-1.47179665390972	-2.11474791835856	-3.3885644406204	-2.35245372710183	-1.54581805012749
COL18A1:::AAG	-0.33516012152447	0.0685276330211772	-0.0429002560249655	-0.266839509603832	0.0515593724493163	0.0132491182377079	0.110128578735269	0.704342883739247	0.457839530086178	0.598620730872779	0.562663783602125	0.375112468906423	0.424172496371955	0.537327536705993	0.542354648881468	0.562320185054886	0.620590968260765	0.367926042031459	0.391544303721365	1.12345414071176	0.666361161300986	-4.21304093457027	-4.10286521196796	-3.51272907777736	-3.87608726169288	-4.18602466924189	-2.38932612221195	-2.32584574492563	-2.76984584376615	-1.87553683326506	-2.54317686856657	-2.5903043831282	-2.03724289028079	-1.79427888341964	-1.60734070829529	-2.11578712844845
COL18A1:::CCT	-1.27123150097952	-0.859350683973358	-0.76936040048406	-0.932426874706307	-0.800706534780778	-1.3093962644582	-0.189919180031643	0.0427064034681335	-0.293632640284202	-0.482374150274305	-0.0912120208094883	-0.38331945064527	-0.394883408450288	-0.412588653387647	-0.334564029081423	-0.273692302518364	-0.559793031829016	-0.323369965563951	0.018377232663489	0.163346000321076	-0.273801009350998	-4.36848188535478	-4.81765375826272	-4.29845408572817	-4.62814949657029	-3.7808729501834	-2.36945101365244	-2.58705055395642	-3.13578878465643	-2.87937204464988	-2.90399808387372	-2.22579198002602	-3.00856324290242	-2.10495355162904	-2.82418275202326	-2.08805544659752
COL18A1_ATG:::AAG	-0.909824774083747	-0.608790614670095	-0.422518664035659	-0.333250269446852	-0.395637331108912	-0.990995652060893	-0.2963748675979	0.654551427330621	-0.625015472820735	-0.353536680194039	0.397157525338659	0.449654955886225	0.539429086136635	0.615977719815151	0.61393341264408	0.650567262938974	0.268172833552069	0.129726796783701	0.3166946858733	0.129064295316516	0.0542757987684345	-3.92630870258275	-3.23258329958834	-4.18239655080289	-4.14169487831903	-4.09593302580637	-2.20284083002531	-2.83252936218559	-2.4031893825512	-2.38757581175703	-2.10738183959275	-2.177684067477	-1.91458759677144	-1.61850991044847	-2.17469426659631	-2.44833215132
COL18A1_ATG:::CCT	-1.13051358259864	-0.97604476845772	-0.749882426288755	-1.21849392981976	-1.32160553612415	-1.79382907729829	-0.362241117020712	-0.174009260977472	-0.865102838198064	-0.0916428365364947	-0.365041454913422	-0.223792558905575	-0.219786462614183	-0.218631801388138	-0.217366864770553	-0.170179762287936	-0.640314157203483	-0.182652047183075	-0.387127447985139	-0.371493886028927	-0.279542248716101	-4.6403702106073	-4.6676071465436	-3.81061180100366	-4.41260563234868	-3.48432801369439	-2.49418964621433	-3.19823976951936	-3.11004439941196	-3.2729997559051	-3.33219747044989	-2.34198444408324	-3.114096858375	-2.75285537574408	-3.22599959920146	-2.86985219671682
COL1A1:::AAG	1.03199457830834	0.604729382634557	1.0643933137601	0.790726464422798	1.13173443345115	1.05595166836403	2.09349987604317	2.48482694437099	2.43315648370483	2.585813516623	2.96152931607453	1.48611886929264	1.61634702840673	1.57763466100954	1.68031089865921	1.60892428179902	2.7150055817866	2.9629579017842	3.00786081246388	2.64635126787345	2.7565762382985	-2.8665278977998	-2.85758437452264	-4.44168916928177	-2.60448052697455	-2.51603025700534	-1.09503803014186	-1.35277077774413	-1.32293147608733	-1.20776761193084	-1.04812217829079	-0.631000046773716	-0.521638779154843	-1.31887310372912	-1.07461284060154	-0.755511174138228
COL1A1:::CCT	0.489787681393544	0.406016677085113	0.0756839570644526	0.345970220372713	0.394184401618396	0.886125682080925	1.83078019031544	1.35777507345268	1.31362622297866	1.95894826914404	1.49021754603094	0.86981141468935	0.843328674005066	0.720047381323753	0.739486447281374	0.719982933392789	1.5983157313955	2.28047648172143	1.67179377671575	1.92396432416095	1.8297267984171	-3.91021901685206	-3.55738869943475	-2.72580466384402	-4.81031361477821	-3.38808015001169	-1.99268382185355	-2.33083391804998	-2.1395123654805	-1.75773141960073	-1.34476865441419	-2.3246847014736	-1.5892312266845	-2.51471841903988	-2.32944590612762	-2.01606665092497
COL1A2:::AAG	-0.982514425901465	-1.04250626471141	-1.45664538609372	-1.08780119475227	-1.38351267524712	-1.14092151085473	0.329613165808362	0.879964822322012	0.201578810370877	0.621286392203871	-0.0612922273409664	0.536992676492114	0.655954654427438	0.640681603194248	0.646666045492867	0.690529623536098	0.464707745888491	0.384657282047431	0.485474661063167	-0.112381098673731	0.618730366768831	-4.14443396699566	-4.19020768704703	-4.27448693919822	-4.27136327970164	-3.77929875612453	-2.38690449435617	-2.45353082881467	-2.65031549909071	-2.92516099270244	-2.43055685832072	-2.40871112959359	-2.50255892681762	-2.79951752692605	-3.13335733961685	-2.3838980142919
COL1A2:::CCT	-1.41265680126149	-1.87745731464761	-1.74543518256286	-1.61187422230846	-1.7469482050425	-2.03424552701747	0.0946369698337934	-0.377074893657447	-0.479647943218852	0.122446374691805	-0.370235226751754	-0.244134330608393	-0.18609945216551	-0.2491694532869	-0.274964786901594	-0.250101033024122	-0.0897895905190978	-0.104270491795086	-0.245204613679851	-0.25592669892153	-0.0982163083732849	-5.24834052018455	-4.89011956238519	-5.30744878358556	-4.338303020228	-4.96558499082598	-2.69157537323462	-3.12374348786336	-3.25743160717574	-2.88352114034214	-2.80942311254173	-2.73431887414673	-3.37101898040214	-2.59504077087438	-2.59108332291899	-2.82207510719321
COL3A1:::AAG	-3.57273968018447	-3.15967238000817	-3.77458343984516	-3.32608103024456	-3.1441615922973	-2.19489682772519	-3.31954173231558	-3.37222819294043	-2.76718946923664	-4.22590500621203	-2.70380571616891	-2.39895248330282	-2.26465845147445	-2.563677638174	-2.3777833274149	-2.4492348687861	-3.25506160315916	-2.62637759501084	-2.58882232650947	-2.77156322818519	-2.98619883094583	-6.8031181752565	-6.33963109006218	-6.84618530952012	-7.3127515876051	-6.15426249811288	-4.38330613491349	-5.51555983130367	-5.37733059614063	-6.20332832357736	-4.85555423389819	-7.56295806975256	-5.92497829215545	-8.04502599250697	-7.13215346783869	-6.27204494777658
COL3A1:::CCT	-4.74821873395379	-3.52268737447728	-3.89638326977183	-3.47978589576359	-4.12121420387076	-3.72496267550966	-3.10373251456653	-4.97770888152397	-0.401566376462832	-1.9379990169422	-3.81660914747368	-3.12301084883488	-3.08265629572421	-3.360366448496	-3.10503647797472	-3.2466189321902	-1.04009335837441	-5.10182641416629	-3.13853955804375	-4.75991251159198	-2.81448134276322	-7.66609238612747	-7.19241909223504	-7.66609238612747	-7.66609238612747	-7.66609238612747	-4.30976036258214	-6.53292674209173	-5.75740900922166	-5.63005377568598	-6.56264552016336	-5.90887035943685	-5.87270759540244	-6.72742800205541	-4.78715285682291	-5.52430845765851
COL4A2:::AAG	0.295256667397231	-0.81512456008749	-0.884831663005665	-1.44229216429348	-0.606752573398618	0.865499047438873	-1.76300871984181	0.298119272672803	0.146865191175724	1.51665289082627	1.06174174202483	1.07598461938604	1.18209969120252	1.11557349495363	1.14000941811864	1.04346027381576	0.926806152024547	2.08319387528236	1.28412484264992	2.37198943299943	1.54024705561291	-1.73391047294088	-3.64964523056844	-1.47608960495454	-1.00588447873614	-2.58317793507108	-0.928301767792029	-0.530494256546087	-1.93187899306809	-2.44980555315652	-2.77181815813055	-3.43866126649578	-0.00162609753077269	-0.881997503156662	-3.26345149906978	-3.50790755379034
