L_1	L_2	L_3	L_4	L_5	L2_1	L2_2,	L2_3	L2_4	L2_5
EGR1:::AAG	0.928819410360188	1.21164328561041	1.23470777698163	1.38927844861124	1.37133435413835	0.556374630760173	0.777106098899546	0.821043655185273	0.831950908536032	0.77731098663871
EGR1:::CCT	0.103422382717518	0.381123347069084	0.368410680503107	0.375584216014582	0.491390510244309	-0.134949977306942	0.246738023034889	0.276558502014063	0.155315872522753	0.222782727829337
EHHADH_ATG:::AAG	0.713875492962337	0.653497331951903	0.687709752913729	0.827895707565299	0.867490175792981	0.43548730351856	-0.0662042539428857	-0.113355818268495	0.403596130765331	0.367801097729977
EHHADH_ATG:::CCT	0.0573595164682203	0.0236588429341102	-0.0292359634180471	0.140780987444964	0.0802479360422532	0.0167161778027518	-0.146955216961661	-0.0770975323164527	0.123663978924749	0.0108461833266168
EHHADH:::AAG	0.245643371965452	0.325292332258034	0.489121458555831	0.594510164604056	0.512224431063891	-0.330941020930067	0.333515635228643	0.0249021543194395	0.134602421578204	-0.216436034586788
EHHADH:::CCT	-0.281787683684605	-0.413972700256994	-0.389083535598043	-0.332778233661565	-0.323993077200645	-0.318476285482178	-0.540762115359931	-0.227523432083081	-0.479979618883978	-0.272914464264359
ELN_ATG:::AAG	0.80309855961347	1.04419891670819	1.05130411420378	1.07614181306889	1.1758573022767	0.557392395580895	0.711682683701847	0.548911255787723	0.559264363480711	0.707446413679774
ELN_ATG:::CCT	0.596929213247202	0.814003247827026	0.637115654126745	0.723388316273067	0.716176506167215	0.522234092469037	0.722049078425872	0.902778512901636	0.668826603110182	0.697262642796014
ELN:::AAG	0.608978971873693	0.850521685944132	0.841788150201935	0.961508450035605	0.943707595425123	0.57114454428347	0.609993708363813	0.585052937622993	0.675067566628846	0.369170946833729
ELN:::CCT	0.612910744099096	0.621995372695241	0.46406193703339	0.614301597428354	0.703389518603207	0.576706673082312	0.680719432590856	0.514949711466138	0.469730721311478	0.644744297732929
ENO3:::AAG	2.02952843272353	2.14472501200185	2.14560839142614	2.25573383262348	2.23327642910383	1.57888454274149	1.8971715950246	1.61909013541936	1.83949322352993	1.54322849124569
ENO3:::CCT	1.97773523767758	1.96730585896198	1.86901920463697	1.86064862834981	1.96813029606414	1.82019864642158	1.84892243157668	1.62375486281021	1.74306225325075	1.74193607345726
ERRFI1:::AAG	2.20539736087475	2.38365897761026	2.35842870287295	2.40480321767837	2.44311240349965	1.3257959867316	1.83197895650026	0.990175061490405	1.51360378635808	1.61980719471064
ERRFI1:::CCT	2.07332071037077	2.03841787175133	2.04145425249968	2.13660212888626	2.14625207151525	1.54253564282086	1.48002062797342	1.73699618677426	1.81026208409693	1.53473834839527
F10:::AAG	0.45433851555915	0.519847556544257	0.440704415429246	0.522838912310357	0.664863235954716	0.152194219245693	0.0934573965673412	0.0314005908101621	0.0891547350134446	0.300210835450551
F10:::CCT	0.758752814363057	0.775826871080326	0.727570953593727	0.727971707518904	0.849562858139529	0.671359638909755	0.77270196022717	0.750486951855774	0.747611098844654	0.776654422281084
F12_ATG:::AAG	-0.922271005429963	-0.84527521143095	-0.94044986597174	-0.988269742070205	-0.886590452890706	-0.849178261672259	-0.86918376071461	-0.953096847266193	-1.04490573501925	-0.964388359229503
F12_ATG:::CCT	-0.295462155049782	-0.249612214579754	-0.384895479498502	-0.425316967402397	-0.290858281221162	0.0718877918081534	0.148893784952156	0.00508564981499078	-0.0564265818810109	0.0107875745716886
F12:::AAG	-0.960941031363681	-0.910377899194542	-1.06352805062795	-1.06253322368482	-0.966989250834647	-0.906409221126059	-0.8947901463141	-1.02879525985128	-1.10470086779758	-1.10656124901234
F12:::CCT	-0.206862087868751	-0.167706262374212	-0.351124419531955	-0.363272477242994	-0.221436898836983	0.122698575721304	0.157350707069919	0.0618599026019902	0.0392366257923903	0.0701702872670836
F2:::AAG	-0.0976726822387931	0.0570023180704892	-0.0781378166644974	-0.0775451050321675	-0.0714233403993099	-0.127140971355811	-0.0462663798638978	-0.30366505310005	-0.123011137813315	-0.255615138620254
F2:::CCT	0.674742751856983	0.657714455739011	0.596295028335765	0.613957982777215	0.593176082223899	1.12299938118417	0.831124309862148	0.849431566631857	0.78146139078185	0.574317089768494
F9:::AAG	-1.39904542826109	-1.32691030745286	-1.48796183024668	-1.35084425232093	-1.46448260863226	-0.942197849738023	-1.16693163864266	-1.34428784180107	-1.16743789692686	-1.28017266803949
F9:::CCT	-0.19642013162134	-0.345746756025325	-0.344675195498519	-0.353438777204624	-0.329354445629487	0.424492574797212	0.147682610187654	0.288452428131923	0.164701489371903	0.172029994738707
FABP1_ATG:::AAG	1.2859667445482	1.40314127970047	1.38100786031773	1.48613796475842	1.5524107812576	1.39700481891421	1.36873099988627	1.26697288462573	1.45984600306146	1.41406597268496
FABP1_ATG:::CCT	1.30041267939137	1.38815325760464	1.31937192887066	1.31970158952444	1.5521072475947	1.68107122385084	1.6979722374298	1.66618775844601	1.65727322730749	1.82330602659785
FABP1:::AAG	0.731748456158087	0.83068002379553	0.89948556789241	0.955748406739963	1.01890022786694	0.737854934843839	0.902970840689992	0.983854365634994	0.863037112302612	0.947892481546352
FABP1:::CCT	0.762460002493998	0.845264778118956	0.762908559837361	0.77957935966414	0.989363135412398	1.12182718210785	1.21443340697548	1.11477247372653	1.15003520499504	1.27300649242114
FABP3:::AAG	0.850787606133595	0.962242306507821	0.975990166569994	1.01930803559183	1.08003649707458	0.407119105036309	0.452169322166769	0.523523370331949	0.46370138909837	0.410886838390029
FABP3:::CCT	0.259004800502268	0.384313199932581	0.201748929406124	0.299543782953501	0.370843497306984	0.274985289331954	0.256890255056796	-0.000179730748407953	0.232704379073416	0.322472930772361
FABP4:::AAG	-0.697583943197962	-0.446712185053798	-0.820351890366265	-0.77233586148562	-0.684300499473777	-0.246874788994453	-0.166253673578042	-0.561533706034196	-0.768023799144409	-0.701299342831276
FABP4:::CCT	-1.37183103597451	-1.26957810943915	-1.44209165271212	-1.4776178291556	-1.27346153835024	-0.894764436933674	-0.504920557779579	-0.942727051058882	-1.00481112369019	-0.63262606515662
FABP5:::AAG	2.06247677987299	2.46343548537485	2.33030055263861	2.53192345482742	2.60139057970061	1.28525804953662	1.28879152713097	1.81247813221316	1.6256531266238	1.59474111782639
FABP5:::CCT	1.66575169570192	1.8206315084385	1.68829904954627	1.77829959016532	1.90840619687538	0.700546021050947	1.37846622640192	1.06837475754088	1.09045997225842	0.959339386802965
FAM166B:::AAG	-0.132979259021382	-0.158326499617084	-0.0438134836942807	-0.0553321483710246	-0.00227549909128523	-0.17054869434404	-0.305014890547291	-0.182129496149349	-0.279102669483249	-0.31426267308556
FAM166B:::CCT	-0.417029157343964	-0.496053722517775	-0.414873284071617	-0.43670511112723	-0.373567148779823	-0.186993203766751	-0.271054064039279	-0.189746108248557	-0.290717882047351	-0.207436231532692
FAM99A:::AAG	-1.32061804476486	-1.17812347129114	-1.24450824459734	-1.08958724893266	-1.08803255640297	-1.80042678728517	-1.50753227826536	-1.53929234225688	-1.5162717651802	-1.44460766908602
FAM99A:::CCT	-2.16309379048933	-1.86252819955647	-2.05875889353146	-2.04228550161568	-1.99481238165097	-2.29555073309714	-1.72443914076595	-2.04430816509131	-2.03672253611111	-1.99938776455395
FBLN1:::AAG	0	0	0	0	0	-0.313225321295014	0.14022942740096	-0.422033278391673	0.0732430612949098	0.184764709297709
FBLN5:::AAG	-1.32772596332192	-1.28695521520969	-1.3017668218329	-1.21537631161778	-1.1159589935992	-1.302141224566	-1.37255644093175	-1.38929709776018	-1.29012190716755	-1.15038268214815
FBLN5:::CCT	-2.29339668277952	-2.40590405384681	-2.38752224306742	-2.3644900747945	-2.367050194131	-1.93265732493543	-2.07233912870276	-1.94590141393834	-2.01309397343334	-2.0783422810061
FBP1:::AAG	1.24837808523446	1.43650701873004	1.71857383994026	1.72299511364815	1.82077492214468	0.520407089344831	0.670811818225744	0.761154768885336	0.748611550769949	0.657445913621039
FBP1:::CCT	1.13976439370944	1.19307396769546	1.22590813385651	1.16204186765014	1.27645806695894	0.693412578262189	0.976362836926756	1.02501728885913	0.587427906531012	1.05034300201904
FBP2:::AAG	-1.00774533906732	-0.788896608125278	-0.799591378597051	-0.753940424338324	-0.685840329820193	-1.0857510077944	-0.896863139232052	-0.902266149874278	-0.91785160930284	-0.819643874608978
FBP2:::CCT	-1.65559674921462	-1.7284228549748	-1.80464831016558	-1.74229021737551	-1.67692322376994	-1.42247318994	-1.48913480524171	-1.48132344909008	-1.44233009300798	-1.49754961115378
FBXO32:::AAG	1.40686055125997	1.75778757302277	1.95074862800246	1.93430758092588	1.92878651655432	0.755731710295556	1.15424897357481	1.32087886242777	1.19574270336045	1.14275253183607
FBXO32:::CCT	1.21072095745277	1.38006594128117	1.40310293082433	1.4789306883562	1.41362872613273	1.08716548303507	1.25111983847882	1.16836943294357	1.25691417023701	1.18991048072585
FCN3_ATG:::AAG	-1.184140199028	-1.048669304924	-1.1742378840661	-1.12684927229643	-0.973364846159971	-1.14377073228277	-1.07435330805894	-1.18961059266779	-1.19688533946046	-1.06468495900978
FCN3_ATG:::CCT	-2.31409875656292	-2.22540962777648	-2.42879088651092	-2.35417794460706	-2.31251776356455	-1.91732882109416	-1.8429192203158	-1.99858564408365	-2.0076567994214	-2.01042402744658
FCN3:::AAG	-1.35067652183459	-1.29038713682053	-1.29912896767666	-1.26574831112232	-1.15210644458612	-1.29828690365149	-1.35355925252349	-1.3659319893032	-1.39504916062552	-1.33278880231185
FCN3:::CCT	-2.45814478696502	-2.42506330062358	-2.58171039706487	-2.56800626728111	-2.4743272147898	-2.13956410178786	-2.11077730477829	-2.1977524851047	-2.26479326010564	-2.1511254400772
FGA:::AAG	0.263905409128229	0.500853349937554	0.463924240345945	0.632594539177518	0.597825979559704	0.312304000884382	0.690655166227369	0.481006460974277	0.584515213359807	0.602871346596307
FGA:::CCT	0.75089289265941	0.81417342839647	0.687384210623105	0.732686093008507	0.835477586774538	1.15027513641049	1.25125309867817	1.22128069821776	1.32755919632763	1.40006596652427
FGB:::AAG	-0.272460302593398	0.119516812033189	0.0998663966428462	0.221979157222887	0.124488030244888	0.251136198058163	0.438587158461273	0.243769222624039	0.416460537563134	0.247977499757101
FGB:::CCT	0.0655976158841469	-0.299888750930524	-0.314725620149908	-0.326244234044851	-0.264893221172881	1.14416021216617	0.389402766231734	0.136673545488169	0.290308802356634	0.256111843273415
FGG_tv1:::AAG	-1.36187636599424	-1.28133399165381	-1.37193965130359	-1.27243262593974	-1.32784953711249	-1.08153068512296	-1.11879506698723	-1.18694406756863	-1.19344664929364	-1.26697830135641
FGG_tv1:::CCT	-1.2605309900176	-1.44962375267266	-1.58518690422217	-1.55388487640273	-1.42067371230002	-0.727714355284157	-1.0956546506582	-0.876425702808908	-1.19637547985504	-1.20243194979777
FGG_tv2:::AAG	-0.0795292529006213	-0.00805460252399798	0.123241843997251	0.103650095755047	0.164917934085728	-0.000619017052269784	-0.126539296868897	0.0302944192240853	-0.0138607756775605	-0.0707853782337472
FGG_tv2:::CCT	-0.84212991324384	-0.805530971647195	-0.819398764398577	-0.749822824158315	-0.791320856376086	-0.511211234719538	-0.464379663442797	-0.462264197132634	-0.483331024896589	-0.481421587381011
FGG_tv2ATG:::AAG	0.288133084676111	0.371133828577227	0.47150346836114	0.46857288777089	0.476614833320732	0.154831616230298	0.124074976697245	0.38320308215729	0.213695481464304	0.21201119456123
FGG_tv2ATG:::CCT	-0.498050248401422	-0.449259605598024	-0.47144483608361	-0.468435750797445	-0.418046195313851	-0.321779703997214	-0.148226773600478	-0.0890207209413314	-0.183453127970754	-0.218875173589393
FGL1:::AAG	-0.826585618188202	-0.656889718251729	-0.878692447521717	-0.579197804903394	-0.409935638074226	-0.502407575107462	-0.658161594583083	-0.905968122063014	-0.31052702861522	-0.64569904697418
FGL1:::CCT	-0.325422656693745	-0.440281844081771	-0.397106981160127	-0.491716225592118	-0.331999498699183	0.105827650973776	0.191638051076348	0.139321850189935	0.0884422990845253	0.0911814123367195
FHL1:::AAG	-1.98247950592406	-1.85207605125988	-1.77729659706054	-1.86707865292714	-1.64523989326131	-1.77601992998128	-1.76564326113236	-1.71369723133655	-1.88547873538007	-1.76394419669055
FHL1:::CCT	-2.88685516277482	-2.81155751040746	-2.95373814479591	-2.87779070192739	-2.76410046445658	-2.49806293147666	-2.33159305978937	-2.50935446830147	-2.43627262329181	-2.40410737922197
FHL2:::AAG	-0.424137175685059	-0.398823124588872	-0.293082218213018	-0.237864565096236	-0.24355054754469	-0.531064225013978	-0.62314595575488	-0.523570370296311	-0.581506855076859	-0.537984851647973
FHL2:::CCT	-0.696067282406687	-0.788004684190757	-0.799331573037601	-0.801681488369403	-0.770432951284495	-0.516953230035567	-0.67187177124647	-0.593900665730912	-0.695247767987613	-0.76959014064161
FITM1:::AAG	-1.65809774409655	-1.55675375001796	-1.50510012571957	-1.39905690626932	-1.44707526271801	-1.53284331820817	-1.46161606524646	-1.48204873137163	-1.44526547837306	-1.49400741853682
FITM1:::CCT	-2.24597771755929	-2.19147130159161	-2.30263500628088	-2.16001434360391	-2.0814049632177	-1.78825722925183	-1.7725449641538	-1.82267762778055	-1.76474889080318	-1.73111862321854
FLNA:::AAG	0.378558652456303	0.547535787964319	0.53081799054221	0.708045299515524	0.612385712491253	0.083498324814685	0.130831792615754	-0.0354213010795606	0.0596514437693318	-0.069821788140436
FLNA:::CCT	0.180324497424338	0.163872135183246	0.221153927960394	0.254796982970416	0.148025255557105	0.216217853672872	-0.0671644198796873	-0.00699527652204178	0.2026446317265	-0.155054160360768
FMOD:::AAG	-1.08007726644697	-1.02664243026559	-1.13260330356942	-1.09656428794653	-1.01670706907972	-0.979328783152794	-0.950393329622049	-1.15375546863076	-1.08080294019026	-1.13719085164044
FMOD:::CCT	-1.305666529948	-1.32637230074553	-1.47160672703614	-1.46441104838953	-1.37408806510771	-0.940855825520125	-0.881104783149453	-1.08797091282829	-1.10451631503216	-1.05692881224149
FSTL1:::AAG	0	0	0	0	0	0.953013290302149	1.38056179097679	1.29756092707507	0.92663188478441	0.664863895217231
FSTL1:::CCT	0.440298873073102	1.04030004433984	0.626856503974139	0.689360965344127	1.054865646466	0.155622473665935	0.91121797906805	0.224783578749372	-0.0437158039479236	0.874354815070016
FTCD:::AAG	2.98103353928677	3.06440385201684	3.16033751721258	3.2723493175188	3.26910939816891	2.43287462431925	2.30174072530148	2.49910238383739	2.58020110563978	2.48946278578336
FTCD:::CCT	3.44981296863152	3.49599392652692	3.52956169427876	3.52070371977619	3.61018923191936	3.00761505468541	2.94110830788175	3.0692745279295	3.09698265570089	3.08719995604868
G0S2:::AAG	2.20019223385892	2.33561757910908	2.53889541877473	2.66647232940246	2.63970258512038	1.7133684168536	1.72368859314714	1.93545238125333	2.17979577400798	1.83401448548994
G0S2:::CCT	2.84908930580881	2.91034474674503	3.07854663882259	3.22605686272702	3.2080689888901	2.56107775686073	2.44654781706975	2.71392502555872	2.92134481085836	2.86672148882422
G6PC1:::AAG	1.1744097220739	1.35510973873258	1.26791017493027	1.35474510116662	1.347851033403	1.1694998297361	1.25315090076984	1.24383950769381	1.18708111823286	1.21425215299342
G6PC1:::CCT	1.71277079480029	1.92779846572056	1.66739162144235	1.73995294288759	1.89810644343373	2.15346842895511	2.25447776973467	1.92516101049346	2.08014934157721	2.06237359979664
GATM:::AAG	1.35865580600603	1.66410568732714	1.54615084325644	1.69377868292447	1.76010024866578	0.840397221981596	1.10550479913842	0.855163811627708	1.18255586102454	0.938142924171153
GATM:::CCT	1.2052577990116	1.14235962291767	0.972469090091881	0.911146643924076	1.15035315059193	1.03729904004198	0.496288412619229	0.475646107000016	0.470231542360351	1.21357188470953
GC_tv1:::AAG	-0.863226688651894	-0.857991218047184	-0.7857355847626	-0.834087620115151	-0.750391889630291	-0.727150224568039	-0.769633847096721	-0.744917371325874	-0.755882178378915	-0.792364825218684
GC_tv1:::CCT	-1.72242086218178	-1.84678571201843	-1.84191767833769	-1.73328406353125	-1.80440962242154	-1.30834626248968	-1.3542115126257	-1.4293945228692	-1.25038583899994	-1.49735499641206
GC_tv2:::AAG	0.303172979642426	0.489580852821721	0.393192920575555	0.520057433634053	0.45459813003226	0.480203233751909	0.652349763972111	0.552674358078074	0.503059416476367	0.609121955878795
GC_tv2:::CCT	0.679946789656035	0.846839447308651	0.844524139378214	0.826885463242623	0.928037364286775	1.25206955789908	1.31026457357332	1.28534833934319	1.15848947709489	1.23203407246136
GCKR:::AAG	0.234168948500689	0.300848623580695	0.373138963687801	0.43215077527778	0.48729354852481	0.00906805029269528	0.177430944704087	0.0767589899436942	0.0867562873042444	0.14180098231137
GCKR:::CCT	0.343132914896132	0.407473206013594	0.402163276125764	0.434410087845931	0.448445081841787	0.40928832563751	0.457204135266133	0.545842611752647	0.531521910014286	0.561952748943549
GJA1:::AAG	0.260803410388726	0.249019827210995	0.329339361571217	0.366002765693664	0.386089578060263	0.405963837076031	0.392815713089536	0.406831374928848	0.443170807582517	0.380359354651066
GJA1:::CCT	-0.199730265883982	-0.245553104648846	-0.323567310049536	-0.242440260928397	-0.238343498347213	0.266414014668468	0.273763913328601	0.194419544673179	0.21162165484794	0.208078734907784
GJB1:::AAG	-1.99222497644721	-1.88838681976434	-1.9951997087609	-1.96402198837705	-1.89725558162531	-2.09576311127624	-2.08477506811469	-2.12906193268402	-2.19054105130508	-2.13199267219993
GJB1:::CCT	-1.72294471591219	-1.65963613973783	-1.78955328524089	-1.75733573325974	-1.7473310706979	-1.40017787634484	-1.40778720463569	-1.47270913462427	-1.51224100338417	-1.53121826363332
