A_1_L_ratio	A_2_L_ratio	A_3_L_ratio	A_4_L_ratio	A_5_L_ratio	A_6_L_ratio	S_1_L_ratio	S_2_L_ratio	S_3_L_ratio	S_4_L_ratio	S_5_L_ratio	L_1_L_ratio	L_2_L_ratio	L_3_L_ratio	L_4_L_ratio	L_5_L_ratio	V_1_L_ratio	V_2_L_ratio	V_3_L_ratio	V_4_L_ratio	V_5_L_ratio	Promoters	enhancer_type	group	raw_names	A	V	S	L	L_DESeq2_Active	A_DESeq2_Active	S_DESeq2_Active	V_DESeq2_Active	A_1_ratio	A_1_L_ratio	A_2_ratio	A_2_L_ratio	A_3_ratio	A_3_L_ratio	A_4_ratio	A_4_L_ratio	A_5_ratio	A_5_L_ratio	A_6_ratio	A_6_L_ratio	S_1_ratio	S_1_L_ratio	S_2_ratio	S_2_L_ratio	S_3_ratio	S_3_L_ratio	S_4_ratio	S_4_L_ratio	S_5_ratio	S_5_L_ratio	L_1_ratio	L_1_L_ratio	L_2_ratio	L_2_L_ratio	L_3_ratio	L_3_L_ratio	L_4_ratio	L_4_L_ratio	L_5_ratio	L_5_L_ratio	V_1_ratio	V_1_L_ratio	V_2_ratio	V_2_L_ratio	V_3_ratio	V_3_L_ratio	V_4_ratio	V_4_L_ratio	V_5_ratio	V_5_L_ratio
COL1A1:::AAG	2.69304093287259	2.26446867092179	2.72572147145129	2.45117720746885	2.79293769565316	2.71740468430541	3.04511689329	3.43703304964616	3.38543124070074	3.53836827028627	3.91369148712882	2.01240106416051	2.14260925636203	2.10388654480739	2.20661061838624	2.13512319777149	3.41018380599044	3.65761273379464	3.70343841671065	3.34113207081834	3.45192265696338	COL1A1	AAG	promoter_candidate	promoter_candidate281	1	0	0	0	1	1	1	1	6.46675042575196	2.69304093287259	4.80477432547005	2.26446867092179	6.61490974133045	2.72572147145129	5.46862148198069	2.45117720746885	6.93039554810504	2.79293769565316	6.57688609423559	2.71740468430541	8.25413419238629	3.04511689329	10.8305383384641	3.43703304964616	10.4500014740819	3.38543124070074	11.6186316966782	3.53836827028627	15.070877208733	3.91369148712882	4.03453124922888	2.01240106416051	4.41559929318137	2.14260925636203	4.29865862668483	2.10388654480739	4.61589567737362	2.20661061838624	4.39274635414014	2.13512319777149	10.6308408445647	3.41018380599044	12.6197614450928	3.65761273379464	13.0270491145524	3.70343841671065	10.1340016995979	3.34113207081834	10.9428957656731	3.45192265696338
COL1A1:::CCT	2.14974315993418	2.06566418249557	1.73423173098794	2.00550374636839	2.05371650892624	2.54758585867553	2.78231614853427	2.30907934803079	2.26497619845457	2.91117138262201	2.44137113130579	1.39565559771848	1.36901731099596	1.24560547300072	1.26503855884975	1.24546356701352	2.29289486972593	2.97490022924863	2.36671493782864	2.61842998546027	2.52464062193807	COL1A1	CCT	promoter_candidate	promoter_candidate281	1	0	0	0	1	1	1	1	4.43748782100894	2.14974315993418	4.18626657320478	2.06566418249557	3.32702274922393	1.73423173098794	4.01528876917972	2.00550374636839	4.15174118055858	2.05371650892624	5.846551236478	2.54758585867553	6.8795592939588	2.78231614853427	4.95566734466947	2.30907934803079	4.80646490051979	2.26497619845457	7.52228716492537	2.91117138262201	5.43157700549255	2.44137113130579	2.63108087958575	1.39565559771848	2.58294569335986	1.36901731099596	2.37118047462572	1.24560547300072	2.4033363320645	1.26503855884975	2.37094725267064	1.24546356701352	4.9003842199191	2.29289486972593	7.86202106508699	2.97490022924863	5.1576538009121	2.36671493782864	6.14081433930155	2.61842998546027	5.75430073430551	2.52464062193807
COL1A2:::AAG	0.678554362413849	0.618385873147758	0.203179209941553	0.573071303474269	0.276275390414158	0.520062130819411	1.28143385682947	1.83240867527135	1.15369504334472	1.57387282252345	0.890176151436126	1.06390911425184	1.1827916481961	1.16753284801127	1.17348889055157	1.21732156079056	1.15977120785786	1.07905187961729	1.18082913337757	0.58194385750605	1.3140203507377	COL1A2	AAG	promoter_candidate	promoter_candidate191	1	0	0	0	1	1	1	1	1.60053515174503	0.678554362413849	1.5351566446592	0.618385873147758	1.15123248723992	0.203179209941553	1.48768728777972	0.573071303474269	1.2110642372038	0.276275390414158	1.43401700377882	0.520062130819411	2.43080448156396	1.28143385682947	3.56131161039989	1.83240867527135	2.22482990725913	1.15369504334472	2.97702806567599	1.57387282252345	1.85340240830804	0.890176151436126	2.09058849504012	1.06390911425184	2.27015632812379	1.1827916481961	2.24627233388856	1.16753284801127	2.25556504513243	1.17348889055157	2.32514640673813	1.21732156079056	2.23421993064236	1.15977120785786	2.11264722057642	1.07905187961729	2.2670703075574	1.18082913337757	1.49686473515105	0.58194385750605	2.48633440993408	1.3140203507377
COL1A2:::CCT	0.247691528815717	-0.21881292545262	-0.0860377006778688	0.0479024210741803	-0.0878478052605552	-0.375939878524327	1.04641227127287	0.574565279465665	0.471983685289079	1.07481572560785	0.581097878274369	0.282480281555176	0.340424773178273	0.277336945108443	0.251495097997012	0.276327303349397	0.605045117740126	0.589928782632065	0.449797893372665	0.438421901728962	0.596762332061089	COL1A2	CCT	promoter_candidate	promoter_candidate191	1	0	0	0	1	1	1	1	1.18730577404104	0.247691528815717	0.859272169713307	-0.21881292545262	0.942106654340333	-0.0860377006778688	1.0337608138608	0.0479024210741803	0.94092536365125	-0.0878478052605552	0.770603221061479	-0.375939878524327	2.06538720133614	1.04641227127287	1.48922865321758	0.574565279465665	1.38701528398608	0.471983685289079	2.10645299901063	1.07481572560785	1.49598724875317	0.581097878274369	1.21628412383884	0.282480281555176	1.26612932597219	0.340424773178273	1.21195568272118	0.277336945108443	1.19044015644595	0.251495097997012	1.21110781608131	0.276327303349397	1.5210263199098	0.605045117740126	1.5051724440673	0.589928782632065	1.36584890207181	0.449797893372665	1.35512121118399	0.438421901728962	1.51231883907733	0.596762332061089
COL3A1:::AAG	-1.95316385382406	-1.5287309608948	-2.16172213580518	-1.69922528516986	-1.51292700281246	-0.547007962966512	-2.39327090764439	-2.44667245918487	-1.83201644992777	-3.32274627476341	-1.76826348602889	-1.88030751608003	-1.74534872403641	-2.04620981481066	-1.85914319957779	-1.93108485415336	-2.57932972225705	-1.94413567382675	-1.90535247041839	-2.09044329519141	-2.306884910654	COL3A1	AAG	promoter_candidate	promoter_candidate246	1	0	0	0	0	0	0	0	0.258249264642602	-1.95316385382406	0.346582097297477	-1.5287309608948	0.223489330664414	-2.16172213580518	0.307951426211344	-1.69922528516986	0.350399591268251	-1.51292700281246	0.684438128773912	-0.547007962966512	0.190350345334003	-2.39327090764439	0.18343330889027	-2.44667245918487	0.280871773177606	-1.83201644992777	0.099943304170735	-3.32274627476341	0.293561873352438	-1.76826348602889	0.271625811358396	-1.88030751608003	0.298261832064029	-1.74534872403641	0.242119332715428	-2.04620981481066	0.275639929835458	-1.85914319957779	0.26223190789886	-1.93108485415336	0.167318662732236	-2.57932972225705	0.259870418928778	-1.94413567382675	0.266951124180206	-1.90535247041839	0.234808526880626	-2.09044329519141	0.2020963385625	-2.306884910654
COL3A1:::CCT	-3.22045430249881	-1.9149567689313	-2.30573123682876	-1.87025111848645	-2.54375970771983	-2.12565157922747	-2.18070304168209	-4.13703310071343	0.54712903018235	-0.997800035769428	-2.91298560029167	-2.61461134524179	-2.57384901052015	-2.85550481076822	-2.59653124240036	-2.74011423176465	-0.349897320439036	-4.50304176686586	-2.46659957854378	-4.14001006469599	-2.13778117557501	COL3A1	CCT	promoter_candidate	promoter_candidate246	1	0	0	0	0	0	0	0	0.107286889754577	-3.22045430249881	0.265179881468982	-1.9149567689313	0.202258012718546	-2.30573123682876	0.27352581070231	-1.87025111848645	0.171495222582151	-2.54375970771983	0.229147495182531	-2.12565157922747	0.220568237471257	-2.18070304168209	0.0568367116800458	-4.13703310071343	1.46117505567963	0.54712903018235	0.500763031126722	-0.997800035769428	0.132771223510455	-2.91298560029167	0.163276453313818	-2.61461134524179	0.167955505171244	-2.57384901052015	0.138167977102962	-2.85550481076822	0.165335537409948	-2.59653124240036	0.149672986587069	-2.74011423176465	0.784639940341157	-0.349897320439036	0.044101093335575	-4.50304176686586	0.18091706747964	-2.46659957854378	0.0567195515124476	-4.14001006469599	0.227228992031426	-2.13778117557501
COL4A2:::AAG	1.8966914458189	0.709264148732971	0.632449971441551	-0.000381987482111521	0.937252132010793	2.48825092868418	-1.00484869995333	1.2069275172675	1.05078938975275	2.45118478875158	1.98862311975028	1.58723738298253	1.69438580843249	1.6271647933269	1.65183705466297	1.55416320273894	1.60008365879099	2.76830923949225	1.96264668455242	3.05919092478299	2.22150989879399	COL4A2	AAG	promoter_candidate	promoter_candidate301	1	0	0	0	1	1	1	1	3.72358281860951	1.8966914458189	1.63496998268482	0.709264148732971	1.55019528691032	0.632449971441551	0.999735261503187	-0.000381987482111521	1.91487753994235	0.937252132010793	5.61097283707039	2.48825092868418	0.498322389337642	-1.00484869995333	2.30845485257436	1.2069275172675	2.0716630755907	1.05078938975275	5.46865021935993	2.45118478875158	3.96858063717726	1.98862311975028	3.00473421621869	1.58723738298253	3.23639075991065	1.69438580843249	3.08905336251737	1.6271647933269	3.14233513526774	1.65183705466297	2.93663345558759	1.55416320273894	3.0316089244229	1.60008365879099	6.81308988096297	2.76830923949225	3.89776384583941	1.96264668455242	8.3350504111088	3.05919092478299	4.66381285556309	2.22150989879399
COL4A2:::CCT	1.25332290061049	2.29187128970794	0.0552190857534236	1.28275772948985	1.03392030734776	1.37311595531646	0.423354162767966	1.34733560342057	0.902793005706711	-0.234321418492667	-0.74087447522723	1.02454732424715	0.957511522534894	0.940291384743032	0.923460331165925	1.13453277053543	-2.37693861326973	1.87237341979792	-0.451335267290899	-0.37425583780286	-1.93684537842646	COL4A2	CCT	promoter_candidate	promoter_candidate301	1	0	0	0	1	1	1	0	2.38389864803054	1.25332290061049	4.89690867154292	2.29187128970794	1.03901687504098	0.0552190857534236	2.43303610534553	1.28275772948985	2.04758069196115	1.03392030734776	2.59029418190778	1.37311595531646	1.34104175939205	0.423354162767966	2.54441783365138	1.34733560342057	1.86968211892116	0.902793005706711	0.850084748310647	-0.234321418492667	0.598376542383489	-0.74087447522723	2.0343209732862	1.02454732424715	1.94195735867222	0.957511522534894	1.91891576775412	0.940291384743032	1.89665901445997	0.923460331165925	2.19547448872333	1.13453277053543	0.192517485011241	-2.37693861326973	3.66134423347116	1.87237341979792	0.731365628852535	-0.451335267290899	0.771503262215776	-0.37425583780286	0.2611869320581	-1.93684537842646
COL6A2:::AAG	2.21678924866415	-0.563746545786006	1.39608726555574	-1.9650935118059	-0.80068023175808	0.311959317293973	1.46984054590133	-0.958991992666995	0.612812605959538	1.0198815237018	-1.27121151457536	1.22744697063429	1.33055574426723	1.53369069501535	1.46539428466785	1.51543653591705	1.14812785954633	-0.270985891761992	-1.65047370338347	0.497778132010603	0.751895970146265	COL6A2	AAG	promoter_candidate	promoter_candidate110	1	0	0	0	1	1	1	1	4.64857730842103	2.21678924866415	0.676542960879252	-0.563746545786006	2.63186824135776	1.39608726555574	0.256122604007466	-1.9650935118059	0.574078435277378	-0.80068023175808	1.24139248487802	0.311959317293973	2.76991277425329	1.46984054590133	0.514416209082725	-0.958991992666995	1.52923762978148	0.612812605959538	2.02775243064665	1.0198815237018	0.414311705248824	-1.27121151457536	2.34152261277208	1.22744697063429	2.51499537030416	1.33055574426723	2.89525555314858	1.53369069501535	2.76138928392833	1.46539428466785	2.85885319082662	1.51543653591705	2.21626110423946	1.14812785954633	0.828753008894813	-0.270985891761992	0.318535549731019	-1.65047370338347	1.41203723447414	0.497778132010603	1.68400447264449	0.751895970146265
COL6A2:::CCT	-0.188539711272653	0.663741166630283	-2.38064053840932	0.275192792785756	-2.03317526360323	0.752231587888872	1.06536380833089	1.166409062531	-2.80703287419105	0.671721584412092	-1.79266702331057	0.91213368205528	0.982965080005572	1.14310397329789	1.06232738331183	0.882576245035283	1.99807052261944	-0.449930019301589	-0.245867787247013	-1.76243998053781	-2.65455971472526	COL6A2	CCT	promoter_candidate	promoter_candidate110	1	0	0	0	1	0	0	0	0.877493466466352	-0.188539711272653	1.58418537825524	0.663741166630283	0.192024122442428	-2.38064053840932	1.21015579610274	0.275192792785756	0.244316759351487	-2.03317526360323	1.68439627237246	0.752231587888872	2.09269753427909	1.06536380833089	2.24452328418913	1.166409062531	0.142889035926802	-2.80703287419105	1.59297274627888	0.671721584412092	0.288637964869276	-1.79266702331057	1.88182657952098	0.91213368205528	1.97652346127358	0.982965080005572	2.2085568566294	1.14310397329789	2.08829768765515	1.06232738331183	1.84366462670771	0.882576245035283	3.99465392852125	1.99807052261944	0.732078357980689	-0.449930019301589	0.843308389932882	-0.245867787247013	0.294749244305813	-1.76243998053781	0.158817333692703	-2.65455971472526
COQ8A:::AAG	0.521741140830619	0.576212863468693	0.484561336307097	-1.38464573407018	0.668305097851134	-1.23094684594428	-0.150093012724017	0.261468773005048	-1.1359660037373	-0.392631512676385	-3.7728526501516	-0.328336983869268	-0.19574952639913	-0.305515466718726	-0.297152313820754	-0.358915007379199	2.06493454736062	-2.21509930795056	-0.381804173016636	-0.42224614909709	0.621187272549682	COQ8A	AAG	promoter_candidate	promoter_candidate180	0	0	1	0	0	1	0	1	1.43568688579803	0.521741140830619	1.49093035095305	0.576212863468693	1.39916037430395	0.484561336307097	0.382983532562924	-1.38464573407018	1.58920484606785	0.668305097851134	0.426037744005621	-1.23094684594428	0.90119235950797	-0.150093012724017	1.19869844958085	0.261468773005048	0.455030134432422	-1.1359660037373	0.761738905272561	-0.392631512676385	0.0731573866499417	-3.7728526501516	0.796454039285227	-0.328336983869268	0.873119164620762	-0.19574952639913	0.809153059115252	-0.305515466718726	0.813857256825908	-0.297152313820754	0.779750778244442	-0.358915007379199	4.18414992704276	2.06493454736062	0.215371714300208	-2.21509930795056	0.767477215925098	-0.381804173016636	0.746261855414484	-0.42224614909709	1.53814048038984	0.621187272549682
COQ8A:::CCT	-0.799601599420214	-1.27983020363682	-0.0167794051273426	-0.710320372506478	-1.00408204665274	-0.557719988718067	-0.998152401567551	-3.78187829324098	-0.536156044239154	0.0597083901500693	-2.04358079798924	-0.645131469341719	-0.814181466959491	-1.01153790966815	-0.793949718592603	-0.779463493123185	-0.34829469184815	0.896845805147488	0.57758923184769	-0.0448672470307261	-1.91891634072798	COQ8A	CCT	promoter_candidate	promoter_candidate180	0	0	1	0	0	0	0	1	0.57450780606258	-0.799601599420214	0.41184397729319	-1.27983020363682	0.988436776589228	-0.0167794051273426	0.611184400928152	-0.710320372506478	0.498587270009261	-1.00408204665274	0.679374988712056	-0.557719988718067	0.500640739018218	-0.998152401567551	0.072701135456501	-3.78187829324098	0.689605867988671	-0.536156044239154	1.04225507004738	0.0597083901500693	0.242560947964037	-2.04358079798924	0.639434517848391	-0.645131469341719	0.568731072559425	-0.814181466959491	0.496017212560704	-1.01153790966815	0.576762903760245	-0.793949718592603	0.582583403039672	-0.779463493123185	0.785512047799124	-0.34829469184815	1.86199061997541	0.896845805147488	1.49235341577767	0.57758923184769	0.969379012515584	-0.0448672470307261	0.264453075614791	-1.91891634072798
CORO6:::AAG	0.550372974181865	-0.108884308279702	1.07217628758486	-0.195949740605789	1.00346089378885	-0.0465832233760748	0.361828039689374	-0.142667353192634	0.122438526016189	-0.198543334408503	-0.658495970836554	0.330472335932819	0.310092115354875	0.628921527108327	0.40716097776068	0.49869621043948	-0.243307549080397	0.478062062480826	-0.968331868158781	0.582744235729195	0.852882177655347	CORO6	AAG	promoter_candidate	promoter_candidate198	0	0	1	0	1	1	1	1	1.46446424909884	0.550372974181865	0.927304905323021	-0.108884308279702	2.10260272632351	1.07217628758486	0.87299800337287	-0.195949740605789	2.00480357691169	1.00346089378885	0.968226695125315	-0.0465832233760748	1.28505315796568	0.361828039689374	0.905842822015693	-0.142667353192634	1.08857327746454	0.122438526016189	0.871429987860026	-0.198543334408503	0.633538425237059	-0.658495970836554	1.25742498596577	0.330472335932819	1.23978685718098	0.310092115354875	1.5464085584146	0.628921527108327	1.32607371704788	0.40716097776068	1.41293608936368	0.49869621043948	0.844806272136223	-0.243307549080397	1.39287139852602	0.478062062480826	0.511096682433732	-0.968331868158781	1.49769539602791	0.582744235729195	1.80610551284718	0.852882177655347
CORO6:::CCT	-0.303021827336721	0.0713549011289801	-0.740836735807576	-0.243004912193674	0.190014433886281	-0.287536367513396	-0.8018151884086	-0.910689404834557	-0.274541851049012	-0.8697010347644	-2.56042293738687	-0.365506637013508	-0.265945853561566	-0.372630771370464	-0.469853957598425	-0.359321447891475	-1.13949159190871	-0.961148883116564	-0.808870883137609	0.0774838381616458	-0.417385508923093	CORO6	CCT	promoter_candidate	promoter_candidate198	0	0	1	0	0	1	0	1	0.810552856486971	-0.303021827336721	1.05070298380741	0.0713549011289801	0.598392195503637	-0.740836735807576	0.844983507345921	-0.243004912193674	1.14077512904699	0.190014433886281	0.81929995033732	-0.287536367513396	0.573626989961107	-0.8018151884086	0.531930842534298	-0.910689404834557	0.826712811240316	-0.274541851049012	0.547260245930492	-0.8697010347644	0.169525835814814	-2.56042293738687	0.776196247179463	-0.365506637013508	0.83165331094478	-0.265945853561566	0.77237278099737	-0.372630771370464	0.722037685127294	-0.469853957598425	0.779531135382436	-0.359321447891475	0.453919511454477	-1.13949159190871	0.513647709582884	-0.961148883116564	0.570828438703943	-0.808870883137609	1.05517613327065	0.0774838381616458	0.748780355566165	-0.417385508923093
COX6A2:::AAG	1.58198668550633	1.7837014751801	2.12271007481411	2.00674389520705	2.18490630240378	1.93033367260115	1.11521509196423	1.49281321463491	1.41825720052855	1.03373385967298	1.08145719694559	-0.821885572050205	-0.831014593047928	-0.864085842687448	-0.727827001950249	-0.7003550877892	1.75700997605025	1.894223351507	2.01981206045295	1.82073084765797	1.71706137508798	COX6A2	AAG	promoter_candidate	promoter_candidate16	0	0	1	0	0	1	1	1	2.99381834379655	1.58198668550633	3.44308423101378	1.7837014751801	4.35511276634212	2.12271007481411	4.01874181809396	2.00674389520705	4.54697257465196	2.18490630240378	3.81143341465702	1.93033367260115	2.16627303746605	1.11521509196423	2.81437235097955	1.49281321463491	2.67262458399845	1.41825720052855	2.04731608857635	1.03373385967298	2.11617244613627	1.08145719694559	0.565702098537923	-0.821885572050205	0.562133775804316	-0.831014593047928	0.549394417959755	-0.864085842687448	0.603812696460812	-0.727827001950249	0.615420715698714	-0.7003550877892	3.3799689096186	1.75700997605025	3.717218135322	1.894223351507	4.0553096005115	2.01981206045295	3.53260109465906	1.82073084765797	3.28766060976077	1.71706137508798
