A_1_ratio_scaled	A_2_ratio_scaled	A_3_ratio_scaled	A_4_ratio_scaled	A_5_ratio_scaled	A_6_ratio_scaled	S_1_ratio_scaled	S_2_ratio_scaled	S_3_ratio_scaled	S_4_ratio_scaled	S_5_ratio_scaled	L_1_ratio_scaled	L_2_ratio_scaled	L_3_ratio_scaled	L_4_ratio_scaled	L_5_ratio_scaled	V_1_ratio_scaled	V_2_ratio_scaled	V_3_ratio_scaled	V_4_ratio_scaled	V_5_ratio_scaled
ORM1_ORM2:::AAG	0.312340068702869	0.363561758070828	0.217244145803045	0.0196108795067722	0.24999481392559	0.243343432109206	1.15761671284842	0.985063295756224	1.16072793454927	1.25879485431466	0.970756597469346	-0.139095983894744	-0.155605392637837	-0.195258426226771	-0.117425342434057	-0.140298572802463	0.401141945549879	0.732687093251808	0.272818940692517	0.590858932012042	0.738977958840618
ORM1_ORM2:::CCT	-0.239185392259998	-0.173383261670117	-0.287736129353899	-0.381485983363012	-0.271338382877793	-0.34846389314911	0.589275526000645	0.717522737722338	0.729511332386581	0.522986963409721	0.768450167790868	-0.313817290095533	-0.430153851245054	-0.549823651631921	-0.47246494809198	-0.450328847431425	-0.159457789214854	0.135590053204258	0.271454517913447	-0.382130900554719	-0.00385570608496586
ORM1_ORM2_ATG:::AAG	0.09692310622438	0.209540566941232	0.0421244205763416	-0.0539722184044091	0.113137855615841	0.1410233431961	0.287459906270391	0.858811508592802	0.900099480331838	0.807379576599117	0.887081523480354	0.0625691705843714	0.0905097279412468	0.00405803035868549	0.0584316840456344	0.082512281417651	0.265113166141081	0.365740250707325	0.129393576404135	0.192242884706491	0.170260037752556
ORM1_ORM2_ATG:::CCT	-0.316863948097031	-0.149975302436859	-0.17733337375045	-0.414710497143805	-0.114946251676389	-0.306834119898586	0.0662965713387014	0.486438200888726	0.451096700385331	0.127565637269169	0.453702103102169	-0.070827152833708	-0.118988005859991	-0.302544106935146	-0.241562218111636	-0.180944619959928	-0.0243037673473208	-0.027698011075384	-0.0294402671361416	-0.166580420786588	-0.18120149215827
PAH:::AAG	1.01748014986611	0.912633253984641	0.743566262617676	0.602063410838084	1.09626143305038	1.30709774945826	1.03789379979558	1.34716448004351	1.58676232260534	1.3442737662479	1.92280233883848	0.623521718618514	0.628227752894342	0.644240062583776	0.592583848540917	0.708579407470316	0.845243187441043	1.20277350560487	0.81834890135109	0.995568385236031	1.25668988410963
PAH:::CCT	-0.139956187889343	0.468108334702965	0.241749235831267	0.310129998605228	0.20268913092699	0.0702361910261174	0.511001468799298	1.26653474877885	0.858736184042464	1.28984265866528	1.17303207723443	0.256206874767848	0.208516597983092	0.0178255539908263	-0.0143044981601483	0.124880276298339	0.551849130102464	0.746743019757472	0.629765389774724	0.489979587897508	0.750255884366484
PALLD:::AAG	0.951206589832393	1.10127008388042	1.17137647063128	0.977331250566312	0.936684318564041	1.37632030379466	1.39729093404465	1.5169107445681	1.64774293534155	1.18414885461534	1.66605831414623	-1.22771519634604	-1.20076106908907	-1.12917870779355	-1.02370002384554	-1.02090611978023	0.609896068478391	0.936511437962812	-0.282325607523766	-0.0860974019430761	-0.0586828359969315
PALLD:::CCT	0.488889945361522	0.8882333641993	0.561495796061588	0.525424375561326	0.790828204024844	0.894289882885443	1.36804755978171	1.33110150024728	1.42274517513709	1.45244387303885	1.57259241563003	-2.18593260027807	-2.08169942016171	-2.03432458040338	-1.93403626884441	-1.94398548960712	0.739108033148435	0.530855567763345	0.582525988652016	0.106907121150988	0.4339605190903
PALMD:::AAG	-0.640721696944302	-0.550557510161214	-0.512152013348191	-0.469917152467234	-0.717384719354237	-0.801832997477905	-0.602878889255536	-0.697919133240585	-0.944519997108278	-1.16431190081753	-1.01707336860612	-0.66662953381821	-0.572618155880036	-0.426208286410339	-0.388748138886593	-0.369288805082401	-0.381261406070766	-0.0722827878359829	-0.326288936041368	-0.277136893773469	-0.63882212990006
PALMD:::CCT	-1.04039724074323	-0.894967387544102	-1.18429601452084	-1.01389907541164	-0.869403569102085	-0.786365836713293	-1.4428913352131	-1.21523275088014	-1.21044649562347	-1.1035783687029	-1.10819882365774	-0.995370837769131	-1.06429016352651	-0.972494650560207	-0.80187299266842	-0.847289158632886	-0.771633609522748	-0.327371754828276	-0.806445689799961	-0.777149041006965	-0.389801304503874
PAM:::AAG	0.805193310231035	1.03765590286047	1.38042942499252	-0.801141400330386	1.96676595773901	0.578722646603672	1.33550978779546	0.662544374722752	0.142138017022133	-0.315986490300055	1.07258056528123	1.23817472783723	1.2750184636576	1.44175759857958	1.51137685724429	1.49139343607821	1.71564606601155	1.9284520300807	-0.0504102754825701	1.60955128397231	1.75178430109214
PAM:::CCT	0.352760578984532	0.265888531194007	0.419292640319596	0.57915733540319	1.25451285882258	0.744946574962339	-0.0702481592261889	0.886252046430255	0.969238262419261	0.833144353691952	-3.85732929594819	0.621416926945488	0.776433440893534	0.806361046912227	0.815025141996952	0.947390188400389	0.0911540054277809	0.772667023808531	0.693710625707797	0.896288520348224	-0.441955529565019
PBLD:::AAG	-2.77402778322163	-3.4084447902632	-1.58985636292031	-2.07089556166637	-1.27249898259037	-2.49577189798976	-2.93969084492046	-3.69452289882701	-3.41138299754098	-3.79410286835954	-3.85432219506063	-1.86087809430169	-1.7704218706013	-2.07686153589251	-1.69537484196605	-1.88587574313798	-3.62782778823041	-3.34449834677853	-2.77275811821801	-2.36667771446462	-2.10434845864489
PBLD:::CCT	-2.72879984742622	-3.21694003721304	-2.61792675304617	-3.17112837970399	-3.76307113396859	-3.78324915773883	-1.60548386568757	-4.46192622154085	-4.09000845165301	-3.36830662419183	-4.88778116588645	-1.56451382285549	-2.63494223120281	-2.59105360602992	-2.70213911163316	-2.67707357988671	-2.938698532299	-1.89830836411387	-2.6800035773861	-3.6062285966343	-3.29495143644587
PC:::AAG	1.5589766758291	2.00835136011743	1.78893552225262	1.32371157643611	1.1569740388327	2.25089975994164	2.69190442410602	3.25818209485772	2.51015359405149	1.35120843416714	2.27879151219745	1.30813803802823	1.46181720482963	1.51777359109055	1.51076101248483	1.47825062123877	2.23034850188511	1.95493073652738	2.28935564885446	3.22867645015647	2.99479574709122
PC:::CCT	1.56628200038623	2.03537446461169	0.82766089680038	1.08751180928653	1.77285709994518	1.1710676659126	1.71238761210229	1.63586969650077	1.48234309255707	2.24855945025524	2.11346396603249	0.951482034985838	0.987532271789656	0.92184696956193	0.967836403869084	0.889745287429815	2.00178200238686	2.6764395841289	2.3010940994086	2.25266059563607	2.81679965056949
PCK1:::AAG	2.93761864817717	2.81800352674078	2.75076279662754	2.56886300134918	2.81571606182432	2.7350268995746	3.03590786877494	3.15430453613534	3.13592215335161	3.22246182516154	3.51043545029107	1.18914578380372	1.33456365994812	1.34200758301073	1.47927551164342	1.42382901345197	3.02132277312914	3.11089466952392	2.9190881889412	3.03170950096848	3.11273728912851
PCK1:::CCT	2.40977270597033	2.37369121604506	2.17867661616203	2.21163116617831	2.14860323536223	2.4719149683361	2.57460680773628	2.9387795350786	2.52980883132497	2.33015737824768	3.03388834876748	1.16275244486437	1.21032434126901	1.08076232614841	1.16121961480436	1.09849790449738	2.67144960054989	2.76543167702554	2.48425579491013	2.61735587275562	2.61986013654059
PCK2:::AAG	1.32542772696411	1.40934072165511	1.29656898179643	1.45252781869849	1.58908602113402	1.39954667230999	1.64810375686288	0.841889753923292	1.88289001693191	1.43006483049482	1.39751824924424	1.02902646079433	1.09356758252479	1.18171036124078	1.25584006858205	1.21085607716404	-0.0624496698316594	0.851205117389169	1.07612304072857	1.25914592961625	1.51911427006196
PCK2:::CCT	0.258445952909664	0.579369210576509	0.775061171261501	0.310222532674641	0.937501750722483	0.808515497019231	1.15732204852429	1.09854800118948	1.853208385438	0.704899400582891	1.30948183969321	0.559495664090481	0.521738954639795	0.533656281162913	0.54639312419992	0.591330625247153	0.944473716365839	0.857140451269054	0.804936430523429	0.390217490787817	0.979518494461277
PCOLCE2:::AAG	-0.631031934690233	-1.15878941728229	-0.464647178589576	-0.968606457501325	-1.40675673635104	-0.594611785352642	-0.201361894118891	-0.337937965662904	-1.14883389457513	-1.98332660341738	0.102149330996767	-0.143596441587029	-0.22614865424458	0.0194830713626519	-0.036186216030951	0.047428610404929	-0.37389894812845	-0.398265709420708	-0.96854310903434	-2.23074143330649	-1.0307549297269
PCOLCE2:::CCT	-0.941707935237885	-1.95258356221791	-2.66524840769519	-1.18096189127853	-0.850482689309426	-0.494694321406454	-1.59552332115233	-3.7498473230104	-2.7498445430784	1.22008197398704	-1.08276266826774	-0.778881802301226	-0.616339857578638	-0.750326461097355	-0.63154703171629	-0.610533365551613	-0.970245049815111	-2.61016077276119	-0.984277839235757	-1.30372160715991	-0.437796397136734
PCOLCE:::AAG	0.586013172573139	0.710361468484897	0.346476145657869	0.480026979705443	0.737548406361143	0.668989888988501	0.76044179880706	0.0688857304951055	0.522005571166527	0.21233710586176	0.239177345379943	0.945703431170683	1.01105752381264	1.04270558671135	1.05818665172368	1.14426045468916	0.730232036708806	0.974765879585624	0.845056565045857	0.800886005580026	0.739323929483007
PCOLCE:::CCT	-0.251212544564041	0.0635463320663883	-0.147832555086196	0.0803089363219514	-0.254324843269736	0.206744069034904	-0.424714709502417	-0.176199712064151	-0.538112396944855	-0.236771641252058	-0.01820434897567	0.996934885596227	0.934023473152528	0.916149252416487	0.912737962256362	1.02175307352797	0.452534629025825	0.154618452268398	0.0778339838997785	0.212631980858306	0.217921438630402
PDE4DIP:::AAG	-2.07705693007387	-2.18843863800141	-1.71707915226744	-1.82836707548349	-1.746570434051	-1.88408458296728	-1.93661731954722	-2.69491127686063	-1.62097215266489	-2.2942971223891	-1.71437736911359	-1.35431849452781	-1.39035955058992	-1.38812536055428	-1.32824113257963	-1.31294705509772	-1.63124328818833	-1.79445524983985	-1.64799259879032	-1.58700842969975	-1.0353394494128
PDE4DIP:::CCT	-1.95798539128291	-1.93242219778624	-2.16526061695199	-2.23445292186077	-2.1938494929106	-2.18004547021662	-2.17330517118951	-1.82367529628016	-1.78525248794211	-1.96692260033577	-2.01635766825857	-1.96518493453233	-1.98052552233823	-2.01758082599575	-2.07579943914427	-2.05350008544779	-2.25641007889898	-2.14575816323841	-1.97517769958771	-2.24477333998051	-1.79480705887532
PDK4:::AAG	0.859359343402365	0.760072935041846	0.59478644344222	0.379800588663306	0.761434595879203	0.719729890024169	0.626863149708322	1.43076875985323	1.28008733479508	1.33894504720958	1.02318753639784	-0.149797222564731	-0.112581982379878	-0.157149920940646	-0.0836135532121966	-0.101757996415333	0.935974733991567	1.34320550339546	1.01281150183479	1.30556173943021	1.26497938321099
PDK4:::CCT	0.139308248782877	-0.00116872770426392	0.163574450097244	0.132022344256622	-0.178889990167898	0.533901400873792	0.879227504123132	0.832754363732518	0.832418628579014	1.30464587931434	0.920873162769175	-0.469610032304151	-0.564340751189659	-0.663457607870978	-0.632462351490325	-0.624026357977338	0.621257474789684	0.879166270229884	0.560494708036256	0.876457496813459	0.888068667016108
PDLIM3:::CCT	0.994257131141603	1.42513447392772	1.08164718402354	2.01979048493635	1.46945581316372	1.25564968884517	0.826271503239515	2.1413221754729	1.19399631880494	0.493057181088855	0.573950329184423	0.609711171525477	1.09480742537781	0.604738112549183	0.822039966852546	0.833769720219848	1.28161841870788	2.77888473458474	0.777638257832423	1.55746092948749	2.50940452227544
PDLIM7:::AAG	1.72082865774391	2.14766620617527	0.83833100660021	1.65274380493225	1.90693885414598	1.37924442145431	2.04869292372127	1.53966356906545	2.52232001512389	1.59768243532908	1.92852059362213	0.281832754292717	0.300397685224622	0.438905665986696	0.56599929257291	0.505540025962388	0.45484095478944	1.79772082709114	2.04364601896222	1.54427075448357	1.79825866914952
PDLIM7:::CCT	0.481314563080015	0.833550380450599	0.390997372165993	1.12921303151535	-0.563529070672011	1.58330285623841	1.82338035809416	1.89953322733245	1.8100538262404	1.16967778876692	2.27293611293747	0.0401412610139056	-0.128037919720336	-0.086672463791367	-0.062567601053795	-0.0457022839703493	1.02628225088535	2.17988571128311	0.361621218145667	1.06758774017027	1.90774339959368
PEA15:::AAG	1.07031091150684	1.74490700229365	2.50696725562917	0.58726656710347	2.66025403019681	1.40923722424243	1.07973032926046	1.38097000062438	0.279865850723385	1.57997220745065	0.901746323288254	1.13031364023497	1.05984693374401	1.03834640269601	1.24395865542662	1.29980781281448	1.28537677720642	2.4904887075215	2.34722406305052	2.15680424186176	1.37408224624014
PEA15:::CCT	1.44879591113628	1.05821131225777	1.6874390109322	1.32931617870544	2.23378174931481	2.1015422460804	1.58474154095347	1.6336971119048	1.83221135451762	2.0071252394871	0.216280118967435	1.510225835475	1.46023964600799	1.3293412852464	1.49282021776568	1.41715206831801	1.5785318468789	1.05402840606121	2.18906270904244	1.96558179770327	0.988424142689627
PEBP4:::AAG	-0.0347648150830291	-0.0311393539856254	-0.181182426026458	-0.0663838691403268	0.373336694891004	0.138708390983631	-0.9223809337635	-1.48272970941663	-1.11110347722574	-0.66674219550867	-0.987188899280262	0.0329156714137694	0.0484999319505199	0.141229551291394	0.147207962793621	0.273142245695421	0.155445265276659	-0.776541030527167	-0.0325801698140207	-0.0442246317579328	-0.835197162347505
PEBP4:::CCT	-0.119481412520666	0.133703443621776	-0.168138997004018	-0.340343560878873	0.227688076452115	-0.270130271204112	-1.75874048154447	-0.380824002130187	-1.21558980367039	-1.17543778450118	-1.0751291962967	0.270636721626873	0.291252417194109	0.251651157412489	0.363833655379242	0.345739669699391	-0.325103570661327	-0.427789198436256	-0.585040790183505	-0.114014323930215	-0.2232792559643
PERM1:::AAG	-1.60286156613496	-1.84433500902308	-1.98035754948327	-2.80678336011868	-1.79660821703139	-1.64178021933695	-1.47323903090895	-3.70992554055266	-1.18644099982588	-1.60905122582098	-2.4030045119328	-1.44859061256628	-1.48346735601976	-1.45313783701639	-1.58525339582893	-1.48349396835229	-2.23722334864933	-1.62340906346404	-2.57475875157311	-1.87051224237225	-1.82278176176573
PERM1:::CCT	-2.67594960134899	-2.72051115666717	-2.82431430619074	-2.65827488287003	-2.44902861564991	-2.41456087754754	-3.13422558794298	-3.28051466702442	-2.5681129652796	-3.19871411990602	-2.96964654938622	-2.38326671019948	-2.30375498913804	-2.40893396372794	-2.51323803127594	-2.51550694745748	-2.59085857910171	-2.9064900048648	-3.2382128999367	-1.93798954624829	-3.28143486180227
PERM1_ATG:::AAG	-1.65499101512745	-1.93154653710166	-1.91441911344083	-1.39959444181865	-2.02466599561046	-2.29150503826238	-2.80378768829332	-1.61544687172427	-1.56792612368174	-1.76208501829928	-2.14465118671888	-1.57761398902744	-1.62026389344955	-1.58203348865601	-1.65953505069615	-1.63510576868194	-3.03993280345047	-2.19097672257045	-1.51255036577876	-1.99364825709848	-2.42146576800732
PERM1_ATG:::CCT	-2.3711120814739	-2.48680787174231	-2.78517570556419	-2.98446134235195	-3.70910269635957	-2.25167783332389	-2.21903064720174	-2.5076570756548	-2.70279906752092	-1.84952224503439	-3.48035298888502	-2.537949265672	-2.60722492364765	-2.61014676043004	-2.76076224760375	-2.73952285319002	-3.72263340858042	-2.04480757808809	-1.93283237404672	-2.3461722786887	-1.31001094304314
PFKM:::AAG	-0.919193925135064	-0.404245209579562	-0.468548789738758	-0.567632952023928	-0.514134926820411	-0.469869348758394	-0.476475213815089	-0.668256248462167	0.212163159603807	-0.293108193888173	-0.401869023035092	-1.22051583143444	-1.0638837245484	-0.966223744695141	-0.973588521498216	-0.854569219687668	-1.09581244163917	-0.405057069654294	-0.584302210660113	-0.443113084760241	-0.703703917759105
PFKM:::CCT	-0.724962810044541	-1.15635968652926	-1.4150480666359	-1.24155282030531	-1.50357651076678	-0.619558780949365	-1.21271998388295	-1.01609170410819	-0.437707940351741	-0.89256925310832	-0.284996636468228	-1.85726642959593	-1.7421759124053	-1.73785854156254	-1.71428351235997	-1.65798628497579	-0.650779936696136	-1.16588872475625	-0.749140949026357	-0.88716728291505	-1.01862618871419
PGK_pro:::AAG	1.46979654747085	1.47324577634229	1.44048873003482	1.56843523737778	1.78317449852347	1.62941209487652	1.81551470857596	2.00082362986136	2.3422547226065	2.07430302956346	2.07888894182708	1.38075589434673	1.46850806143223	1.47830693465408	1.52152754280318	1.56989952141881	2.0701847917791	2.22743802804746	2.00713240592894	2.19515495038624	1.99580016604836
PGK_pro:::CCT	0.864300235335125	0.909914751215079	0.5545184216529	0.54922236051415	0.97114819512084	0.964768285390919	0.577834132176022	1.65397940854045	1.23226073764356	1.37863460579282	1.11602303540921	0.620122589807522	0.603827271003837	0.529274249195125	0.547740807967049	0.638138131478204	0.897135640854673	1.31551895699738	1.20347857096439	1.01725176295606	1.11303231547712
PGM5:::AAG	2.198760482559	2.39436879694353	2.31460518062954	2.16168083142263	2.48511319634911	2.54262794618533	2.0705173922796	2.02816163772082	1.92533035538684	2.43625160143546	2.97348982052495	0.106177956579286	0.220586078149616	0.37489165855567	0.376071745355033	0.424886448986818	2.68474776414545	2.87527814621063	2.65762491941526	2.79288823473593	2.7312262449647
PGM5:::CCT	1.98919262634965	2.26405283598144	1.99479564074343	1.87770294521343	2.22543195454413	2.22305419160462	1.61689281712076	1.98499088573219	2.27541791691672	1.82559979550143	1.97469344421807	-0.0942953596274247	-0.0909959675847629	0.0230753371749571	0.0534273568077902	0.108965613745587	2.46285151537798	2.47744023801729	2.38841267061031	2.17893969861332	2.42644954158537
PI16:::AAG	-1.452231153976	-1.95558044358833	-1.19611526201515	-1.39295822447146	-1.14371496467465	-1.51948928596305	-0.875687954653964	-1.16414664028295	-1.45571103038929	-0.88341331231612	-0.926375910162142	-0.787680725803981	-0.699148663931667	-0.730795601603065	-0.757517773951751	-0.714802683824978	-1.4124640399928	-1.2571810855819	-1.6686421135214	-1.11102630228083	-0.922820409835137
PI16:::CCT	-2.108934453643	-1.81994721383563	-1.91306665621462	-2.269680099073	-2.0184964463085	-1.99458990815651	-1.41564683043126	-1.43543120261207	-2.12866281149895	-2.03328752859057	-1.64089332260611	-1.62580180015174	-1.64191759557571	-1.60558092231185	-1.5554506026814	-1.61929992515284	-1.96649698949698	-1.6378507581448	-1.53301441115996	-2.30402141237874	-2.66817606066231
PIPOX:::AAG	-0.459913312438256	-0.665600275251372	-0.635595920182971	-0.595768584215422	-0.202954276037651	-0.758337242460197	-0.393030560024167	0.0405126257190462	-0.108939844074319	0.198425477857793	-0.0976694104192557	0.0610734347255548	0.0494472244253372	0.114085364281069	0.0640515226139738	0.163228536185421	-0.0576875173875203	0.319796450340028	0.222722096881919	-0.0151537615165453	-0.242381244699758
PIPOX:::CCT	-1.14108186819197	-0.721611435753165	-1.55692945276675	-0.880474649045987	-0.753106359078481	-0.664629597675556	-0.914263460096843	-1.34106011608624	-0.59494283534358	-1.55506932911468	-0.426967202434159	0.401230535122234	0.353222242818097	0.282049262373617	0.307381340887058	0.361705153676534	-0.506593821776972	-0.170479829667915	-0.135154792543009	-0.972742277041892	-0.452715475651968
PKIA:::AAG	-3.82217501625454	-1.62237506614698	-3.27388742504814	-1.26579812127435	-2.48197883792113	-2.37945634670355	-3.12073065553318	-2.81567409586371	-2.38975233176318	-1.20613398689613	-5.80130291306373	-1.55785600734212	-1.61911665112973	-1.49111369850993	-1.86458970512181	-1.53505348585306	-1.49732010675462	-0.665522176688296	-0.443641100393036	-2.16873274288282	-1.70276630218341
PKIA:::CCT	-2.40044696514816	-2.2296153477184	-3.59828999442467	-1.61301278693999	-2.77280314342094	-1.76533462568158	-2.63738240248009	-3.39651126161418	-1.30941513390629	-1.84095247140106	-3.24560345598925	-2.32904216467218	-2.40250025447271	-2.43197650438445	-2.34578675062378	-2.07676936663319	-2.25539830368256	-3.19394617373371	-4.20586728540322	-1.84350920555569	-2.419531262902
PLA2G2A:::AAG	1.29407914811954	1.30851112026943	0.502772335881342	1.03644119720075	0.782673679645416	1.23720009399996	2.61739435233563	2.85415213348982	2.7048867202105	3.27341473041655	3.09020547443941	0.957093831529448	1.01857146359713	1.05270017838536	1.22128596417805	1.11844935580997	2.03393557558855	2.15063072521074	1.6658663846772	1.69834988520226	2.02175916723259
PLA2G2A:::CCT	0.930294570447078	0.440829788797872	0.273156733820595	0.704844983459117	0.136093144883322	0.664045657116285	1.81269114001054	2.28298761076087	2.2687652829036	2.00635476938336	2.50389378185619	1.51308811651687	1.53873643938979	1.46015793406652	1.53627883153759	1.59391467232163	1.48356207118776	1.56644857401573	1.31921395026414	1.40872715612202	1.55081252525278
PLA2G5:::AAG	1.38288048963582	1.67746390537879	1.45217939087595	1.39391534155598	1.57806820190866	1.66976691160489	0.0748147749813078	0.367638531661339	0.183828135549767	-0.234488718920233	-0.121654329675819	-0.473259118565711	-0.357151363139253	-0.310579358060269	-0.309111365523562	-0.227671439831295	1.03206745277218	1.08444345065935	0.838244212284583	1.06479777914279	0.972103406128399
PLA2G5:::CCT	1.32632941421463	1.85421542057279	1.46574042910142	1.37734669440492	1.75744127201113	1.67780278234564	-0.251916577960425	0.118597486005325	0.126674956494208	-0.374564595069589	0.117606300107044	-0.77830585567031	-0.743049363493871	-0.696117514734862	-0.781337819769976	-0.661037393580966	1.30539542532444	1.14263339977691	1.06106218673942	0.92515892979443	1.03278130020801
PLG:::AAG	-0.91111209675138	-1.46772564735688	-1.74565547655679	-1.35263244129336	-2.51679919082851	-1.91148141321174	-1.28992912824715	-2.08552424214149	-1.63534643865979	-1.85495648143897	-1.91349209203478	-0.225441084074235	-0.171555041721998	-0.105645682678753	-0.0834116544429371	-0.0134371363381325	-1.64326895359073	-1.2284064084671	-1.20021845381402	-1.59745414251393	-1.88188738235554
PLG:::CCT	-1.99012976405892	-2.49944311626173	-2.75059697956716	-2.30088205324399	-1.81547052040903	-2.61088885429001	-3.01395467441461	-1.72403128396644	-1.72721679844696	-2.9371585739097	-3.03958899595008	-0.436845388622087	-0.274832379864563	-0.407081186853021	-0.378237190683284	-0.259870713185154	-2.0274428762264	-2.17620299434646	-2.21372145670918	-2.83640715259937	-2.01328962407591
PLIN2:::AAG	0.618493083175597	0.813060632665832	0.583632259587516	0.845159856820193	0.414318678040396	0.661088822087838	2.64502698271322	3.13088635148456	2.64247712406647	3.14627867943461	0.649318388752587	2.04971236391155	2.11430777980046	2.25320046615435	2.33365913272835	2.35457667052287	1.18175352487612	1.73244702496103	1.71735034554469	2.2676337971378	2.02210911887981
PLIN2:::CCT	0.775773576995813	0.510896775302872	1.4147915863516	0.577707508500212	1.71037731074328	1.05824279351053	1.7611166019121	3.2659676037759	2.82475684854379	2.40530962255752	3.45701285072216	2.03008202542281	1.98355187058226	1.85818741974761	1.92748108843012	1.92540448620192	2.0186025712936	2.10097998208015	1.91494815201292	1.87290726143587	1.60026231387688
PLIN4:::AAG	0.971934281596961	1.31855704054435	1.69267974923889	1.27559147580713	1.35269610557603	1.56379623835102	0.6598287611888	2.34042515410204	1.28952311885738	0.864949168991127	1.57519561586147	1.71906567583316	1.87539191798467	1.98852952087831	2.03062812641503	2.08860082895223	1.80132584731226	2.32546617614604	1.67733808536562	1.44386310390881	2.60015217335908
PLIN4:::CCT	1.00087378409192	0.645539591387854	1.01166213410446	0.467236890867749	1.33880023685412	1.46475947630514	0.831068519762701	1.13327288223482	1.63538398843074	-0.53339607429323	1.97229493283547	2.11995949107396	2.12518825448656	2.1371794231652	2.22808099690235	2.27895099146039	1.77555628422251	1.69687269974299	2.19425380786035	1.64117698554988	2.0197401980467
PLIN5:::AAG	1.89390156310318	1.71022074730292	2.14907565337977	1.41082109926823	2.4150449106545	2.45355666299072	4.23610674303257	3.78911798513324	3.52678623705421	3.83020007209636	3.87028377755605	1.06002378828101	1.13101468088785	1.30751455304852	1.41676823990286	1.32755552273601	2.92689143078233	3.10430818622204	2.56508414344483	2.92694224027891	3.19000006761144
PLIN5:::CCT	2.16219889826263	1.84087570210789	2.10240446052879	1.69991270279852	1.17920091940934	1.17093105836003	3.07446792355229	3.44923529301964	3.33955219992842	2.58362733476275	3.29363314607464	1.0650683606908	0.919257439610323	0.922026872314143	0.953899159326289	0.854744294636768	2.67219905094783	1.98215962508847	2.17622767493329	3.10814875431685	2.49704829017482
PLN:::AAG	-0.50588546668721	-0.83786962065693	-0.510946999796565	-0.987009900141691	-1.00624231102278	-0.920554266096201	-0.793594163879099	-0.164027981782577	0.317478882083433	-0.223657944240741	-0.0985450786856923	-0.358883709455181	-0.434858958887412	-0.273633584492713	-0.317525285309374	-0.297821597926892	-0.68131039969341	-0.191526505517723	0.649356854093047	-0.548654141209882	0.414085158445115
PLN:::CCT	-1.97305803611283	-1.43481458363811	-1.35119711056975	-1.71901226591668	-1.30579755551103	-2.42452096454754	-1.57066875672249	-3.95882230633687	-1.30619642111537	-1.13095195289211	-1.19180810175018	-1.4107801758361	-1.33167728722073	-1.42938000315854	-1.39473974491815	-1.29398386566311	-0.12491455869642	-1.73527749102599	-1.34013457645218	-2.53027485694918	-0.437503471698442
PLPP7:::AAG	1.09787019952408	1.17470895326483	1.49105745173471	1.43945791770836	1.52894318896206	1.59735130840058	1.89362436227919	1.57718836963997	1.234207875284	1.91171089047806	1.69871048690516	0.141874697698227	0.0859308494599186	0.247011117444812	0.340269574329841	0.320743028380883	1.73181220204882	1.18632122623933	1.53725624684014	1.6322140577632	1.61714192797467
PLPP7:::CCT	1.32313712827632	1.35573426220116	1.36807042006222	1.546964552978	1.74119738278564	1.76671038176515	1.33587179844054	1.27152653139482	1.66483838443483	1.17155002803853	1.05123757470111	0.319163778896461	0.269586847053793	0.331269951207185	0.426709308717745	0.445693867832407	1.49907130490772	2.07885518288238	2.20900120265069	1.2824215934438	1.46698534840934
PLVAP:::AAG	-0.561969841905382	-0.418139336314831	-0.215671393338403	-0.726667569458028	-0.791959660121334	0.452311581546083	-0.33275380038135	-1.11227388150132	-0.127242915675979	-0.146522070887003	-1.11784479112009	-0.595325020560443	-0.583685174980114	-0.498779644563667	-0.646878104924684	-0.36117627504158	-2.05445858348196	-0.791545297707546	-1.01935996208811	0.588691649153268	-1.84757936030551
PLVAP:::CCT	-1.97626001356827	-1.85547279448867	-1.63318459280626	-2.5272265827314	-0.297637279357227	-0.987816099574052	-0.934006368060364	-0.771393673309129	0.0906610430124412	-1.57711767620201	-2.22131838818154	-1.1894063503537	-1.31312939435354	-1.30361755379729	-1.53387869547878	-1.3699142801837	-1.10313228535776	-1.17448389319715	-1.63649328929835	-3.55867243064638	-1.79306726868925
PON1:::AAG	0.546257320491658	-0.113108848288251	0.602477038159463	-0.0474266989367299	-0.0785411426120671	0.376988290781253	0.529401346049376	1.80587363574935	0.923759392445869	1.28937676285627	1.08484025765139	-0.258780205437468	-0.0990426021638274	-0.121758385199888	-0.150093737354376	-0.0611784018383762	0.756569189388999	0.595351061364253	0.407937928945894	-0.658115047566314	-0.325510043206382
PON1:::CCT	-0.234993262505326	-0.421431542215925	-0.845290867038187	-0.519842580351739	-0.414914489508911	-0.66099480515671	-0.434292798170145	0.444297867142487	-0.523742766796799	0.114362301352212	0.877958594158405	-0.48393769979168	-0.60673973483198	-0.778910744437661	-0.617202335513385	-0.555281273336928	-0.238714222903669	-0.112554115468857	0.615376099582678	-0.295135945669239	-0.160065232506246
POPDC2:::AAG	-1.5697466547161	-1.22181454322939	-1.48444280388682	-0.927382672726765	-0.625043938401848	-1.08119148238662	-1.03840262960843	-1.67243519378532	-1.2633603374464	-0.6396501966993	-1.86419405016887	-1.88895109826553	-1.83382925278451	-1.7566100812744	-1.87209854083776	-1.73749338651371	-0.785464117313661	-1.30818815460624	-1.74565183909589	-0.890894683937568	-1.58754406174198
