A_1_ratio_scaled_AAG	A_2_ratio_scaled_AAG	A_3_ratio_scaled_AAG	A_4_ratio_scaled_AAG	A_5_ratio_scaled_AAG	A_6_ratio_scaled_AAG	S_1_ratio_scaled_AAG	S_2_ratio_scaled_AAG	S_3_ratio_scaled_AAG	S_4_ratio_scaled_AAG	S_5_ratio_scaled_AAG	L_1_ratio_scaled_AAG	L_2_ratio_scaled_AAG	L_3_ratio_scaled_AAG	L_4_ratio_scaled_AAG	L_5_ratio_scaled_AAG	V_1_ratio_scaled_AAG	V_2_ratio_scaled_AAG	V_3_ratio_scaled_AAG	V_4_ratio_scaled_AAG	V_5_ratio_scaled_AAG	A_AAG	V_AAG	S_AAG	L_AAG	group_AAG	FDR_active_A_AAG	FDR_active_S_AAG	FDR_active_L_AAG	FDR_active_V_AAG	A_mean_log_ratio_AAG	S_mean_log_ratio_AAG	L_mean_log_ratio_AAG	V_mean_log_ratio_AAG	A_1_ratio_scaled_CCT	A_2_ratio_scaled_CCT	A_3_ratio_scaled_CCT	A_4_ratio_scaled_CCT	A_5_ratio_scaled_CCT	A_6_ratio_scaled_CCT	S_1_ratio_scaled_CCT	S_2_ratio_scaled_CCT	S_3_ratio_scaled_CCT	S_4_ratio_scaled_CCT	S_5_ratio_scaled_CCT	L_1_ratio_scaled_CCT	L_2_ratio_scaled_CCT	L_3_ratio_scaled_CCT	L_4_ratio_scaled_CCT	L_5_ratio_scaled_CCT	V_1_ratio_scaled_CCT	V_2_ratio_scaled_CCT	V_3_ratio_scaled_CCT	V_4_ratio_scaled_CCT	V_5_ratio_scaled_CCT	A_CCT	V_CCT	S_CCT	L_CCT	group_CCT	FDR_active_A_CCT	FDR_active_S_CCT	FDR_active_L_CCT	FDR_active_V_CCT	A_mean_log_ratio_CCT	S_mean_log_ratio_CCT	L_mean_log_ratio_CCT	V_mean_log_ratio_CCT	A_CCT_activity	A_AAG_activity	A_fold	A_pvalue	A_qvalue	S_CCT_activity	S_AAG_activity	S_fold	S_pvalue	S_qvalue	L_CCT_activity	L_AAG_activity	L_fold	L_pvalue	L_qvalue	V_CCT_activity	V_AAG_activity	V_fold	V_pvalue	V_qvalue	qvalue_0_05_A	fold_1_5_A	active_A	final_sig_A	qvalue_0_05_S	fold_1_5_S	active_S	final_sig_S	qvalue_0_05_L	fold_1_5_L	active_L	final_sig_L	qvalue_0_05_V	fold_1_5_V	active_V	final_sig_V	group2
ITIH3	-0.87536647824623	-0.656152782246014	-1.01174431802115	-0.881762752062726	-0.925740259722386	-0.761587126999865	-1.52884811069752	-1.00102234319654	-1.73293086916934	-0.962478037072706	-1.66244207136062	0.971543852999888	1.07972629020919	1.11942089149265	1.15281668609538	1.20046485085492	-1.20904887862296	-1.40800015691066	-1.08051870074471	-1.27914069418615	-1.44963587368535	0	0	0	1	promoter_candidate	1	0	1	0	-0.852058952883061	-1.37754428629934	1.10479451433041	-1.28526886082997	-1.49681366762021	-1.6311948662375	-1.72196482633745	-1.24450584669989	-1.40376311752922	-1.44682306049368	-1.86008899578367	-2.12302780472878	-1.85368437235883	-1.55629126938578	-2.03476042994325	0.720236749380426	0.679369787165468	0.561676695200487	0.58407440656641	0.684255069818675	-2.20949413693653	-1.40550452301589	-1.85270629886222	-1.65290886916187	-1.63162700150205	0	0	0	1	promoter_candidate	0	0	1	0	-1.49084423081966	-1.88557057444006	0.645922541626293	-1.75044816589571	-1.49084423081966	-0.852058952883061	0.638785277936596	0.000702707990198511	0.00622854809494135	-1.88557057444006	-1.37754428629934	0.508026288140718	0.0410201227530759	0.131669529824688	0.645922541626293	1.10479451433041	0.458871972704113	0.00155576671214006	0.0020814717589524	-1.75044816589571	-1.28526886082997	0.465179305065745	0.0661974699291214	0.149231290591661	1	2	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0_0_0_1
JPH2	0.311997226873086	0.00796795861427038	-0.119349080019081	-0.194304109305042	0.488878684771384	0.223333905581636	-0.454715787171558	1.0800694191085	0.181782241060727	-0.0667354414490743	-1.20546260802822	-1.50761396132479	-1.33780689274517	-1.04232382939699	-1.11962788020149	-0.990919259625408	0.437523853913558	-0.156061412552361	-0.881417282577234	-0.992267953780934	-0.682019701942163	0	1	0	0	promoter_candidate	1	1	0	1	0.119754097752709	-0.0930124352959238	-1.19965836465877	-0.454848499387827	-0.466390309416917	-0.0683923816803201	-0.874207959524034	-0.575232673280154	-0.525380129281734	-0.0505039400143621	-1.08098005788169	-0.484178701473761	-0.653872128219926	-0.600219124721961	-1.37883516520256	-1.90612836757149	-1.9887500464685	-2.08629720611676	-1.90336172533358	-1.95965775243449	-0.0274370566142591	-0.606044097996346	-1.015546952588	-0.653712848182984	-0.613045868633902	0	1	0	0	promoter_candidate	1	0	0	1	-0.42668456553292	-0.839617035499981	-1.96883901958497	-0.583157364803099	-0.42668456553292	0.119754097752709	0.546438663285629	0.0133651832986389	0.0345193475925112	-0.839617035499981	-0.0930124352959238	0.746604600204057	0.0318101624808123	0.115943582873989	-1.96883901958497	-1.19965836465877	0.769180654926195	0.00264299073831554	0.00334664411669826	-0.583157364803099	-0.454848499387827	0.128308865415273	0.451341764939688	0.56327452264473	1	0	1	0	0	2	1	0	1	2	0	0	0	0	1	0	0_1_0_0
JUP	1.31395470070994	1.81216381141492	1.66410698694075	0.926599908618833	2.04629836145031	1.8359838025373	0.233124178739193	0.62925598601906	0.778070912662289	1.01139703105917	1.68506445424383	0.545007058963751	0.592296726386303	0.614034596641328	0.526116058920835	0.651239554041443	1.87201189686116	1.86589819642684	1.35112499702769	1.57741167107089	1.35574517974432	1	0	0	0	promoter_candidate	1	1	1	1	1.59985126194534	0.867382512544708	0.585738798990732	1.60443838822618	1.08511388533424	1.17405444614512	0.887033633436367	1.19528231631009	0.679332041111499	1.06098125770541	0.112224163743577	0.561156640302968	-0.727649465985659	1.10933618322865	0.642916133608268	0.357400890564239	0.365889082696565	0.244103869753014	0.287598515728338	0.286656128608041	1.3676266308114	1.80194994191748	1.86745762926684	0.403452541916514	1.54989694615788	1	0	0	0	promoter_candidate	1	1	1	1	1.01363293000712	0.33959673097956	0.308329697470039	1.39807673801402	1.01363293000712	1.59985126194534	0.586218331938221	0.0491367887801621	0.0829582148236503	0.33959673097956	0.867382512544708	0.527785781565147	0.169547658502914	0.324135229490865	0.308329697470039	0.585738798990732	0.277409101520693	0.00180647055032797	0.0023841743303821	1.39807673801402	1.60443838822618	0.206361650212158	0.521350511689348	0.618014284373391	0	2	1	0	0	0	1	0	1	0	1	0	0	0	1	0	1_0_0_0
KCNIP2	-1.42708778532834	-0.465599412289742	-4.6991758571128	-1.628800307275	-0.308039251976822	-0.50818084708057	-1.01568216897498	-2.83165580322395	-1.73575752854089	0.695325611228421	-2.77418722903061	-0.287126516355076	0.0283204424646208	0.0577774540416743	0.0616177727951889	-0.0654706388693161	0.140301373673718	0.0340202908848278	-1.52898712726706	0.183262542768257	-2.14619874595185	1	0	0	0	promoter_candidate	0	0	1	1	-1.50614724351055	-1.5323914237084	-0.0409762971845816	-0.66352033317842	-0.774339750301047	-1.28490024861692	-1.55621172473016	-0.852717085092256	-1.95090397838802	-2.00662713264431	-3.70637670495516	-1.99906996023127	-0.776019146994128	-1.15757364606109	-2.57748359481474	-0.431186446379618	-0.188508890307061	-0.417924509225325	-0.565567183289939	-0.389570250316465	-0.45551570540612	-0.290542737783937	0.392248742438514	-2.74263073839269	-0.0760844820765489	1	0	0	0	promoter_candidate	0	0	1	1	-1.40428331996212	-2.04330461061128	-0.398551455903681	-0.634504984244157	-1.40428331996212	-1.50614724351055	-0.101863923548429	0.895985882232319	0.92199074952666	-2.04330461061128	-1.5323914237084	0.510913186902872	0.529125112233337	0.650974112842276	-0.398551455903681	-0.0409762971845816	0.3575751587191	0.0150233430531135	0.017156965712194	-0.634504984244157	-0.66352033317842	-0.0290153489342634	0.976396685860556	0.987794312543753	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1_0_0_0
KCNJ11	-0.258266138961772	-1.22165759476601	-0.26166143266963	0.785513343670123	0.385054581167308	0.565833179582883	-2.12298081074465	-2.29831495241653	0.0877173072565907	-1.19485271274511	-1.76057360164064	-2.11972506870207	-1.81503871397763	-1.87018542903804	-2.13248292133054	-1.79365914061459	-4.64697956296381	-2.27959714308951	0.0900571048784378	-0.0818841132801277	0.00615296614537774	0	0	1	0	promoter_candidate	1	0	0	0	-0.00086401032951533	-1.45780095405807	-1.94621825473257	-1.38245014966193	-2.69223308037116	-1.62588325089393	-1.97066986396934	-3.18943288722528	-3.14222013169838	-3.42833778863881	-1.36892744441388	-4.69069614060458	-3.88976902041158	-2.84046784903916	-4.67136097718035	-2.86846584487792	-2.77415614355469	-2.91383578122785	-2.98743389108728	-2.44356429735767	-3.0999356899992	-2.49764005991334	0.143253541781586	-2.6332818652347	1.13825613282664	0	0	1	0	promoter_candidate	0	0	0	0	-2.67479616713282	-3.49224428632991	-2.79749119162108	-1.3898695881078	-2.67479616713282	-0.00086401032951533	2.6739321568033	0.0060429117250361	0.0217210651867657	-3.49224428632991	-1.45780095405807	2.03444333227184	0.0624183825182719	0.173879779872329	-2.79749119162108	-1.94621825473257	0.851272936888507	0.000271440060530415	0.000475782578008368	-1.3898695881078	-1.38245014966193	0.00741943844587567	0.992221437125237	0.996052407924948	1	2	1	2	0	2	0	0	1	2	0	0	0	0	0	0	0_0_1_0
KHK	-1.44329414606906	-1.29001649571898	-1.0894367285166	-1.77952705280546	-1.3638397415783	-1.73663715589983	-1.67764313987135	-1.33731748292411	-1.48948580683345	-1.40351361653795	-1.05514137306589	-1.04822999438856	-1.01311541216055	-1.00830992233921	-0.962521899841172	-0.852155001626524	-1.22624748341612	-1.33583192248693	-1.60212629961979	-1.40763774155874	-1.3924661519182	0	0	0	1	promoter_candidate	0	0	0	0	-1.45045855343137	-1.39262028384655	-0.976866446071204	-1.39286191979996	-2.10783342290785	-2.06593485222201	-2.07568562881608	-2.03191557069053	-2.12551650050756	-1.98177491236415	-2.05945442685597	-1.6589542135722	-1.87770368233897	-2.19405944166407	-2.2609568184096	-1.97823425160505	-1.96037581533764	-2.04825676065759	-2.0346683985382	-2.016171806021	-1.78095884248186	-1.83645868871864	-1.96116821219966	-2.46768517748474	-1.91264046252957	0	0	0	1	promoter_candidate	0	0	0	0	-2.0647768145847	-2.01022571656816	-2.0075414064319	-1.99178227668289	-2.0647768145847	-1.45045855343137	0.614318261153327	0.0041652044810108	0.0169211432041064	-2.01022571656816	-1.39262028384655	0.617605432721614	0.0217160250283809	0.0984796483845181	-2.0075414064319	-0.976866446071204	1.03067496036069	1.76784888850932e-05	8.35710383658952e-05	-1.99178227668289	-1.39286191979996	0.598920356882934	0.00753815155312608	0.0489979850953195	1	2	0	0	0	2	0	0	1	2	0	0	1	2	0	0	0_0_0_1
KLHL30	1.1898781025493	1.54543410354194	1.19171628760818	1.13465594432356	1.53293105581466	1.49547432137622	1.20742351845444	1.45791152283886	1.45613433507996	1.13558372422021	1.05635999483329	-0.125546383814963	-0.0283476862249585	-0.00271226019813277	0.0909836856643196	0.124293793640488	1.62925914949904	1.6837087586015	1.3438254851194	1.6578882230257	1.42685241803683	0	0	1	0	promoter_candidate	1	1	1	1	1.34834830253564	1.26268261908535	0.0117342298133507	1.5483068068565	0.73786339229446	0.679389700583757	0.72309527411579	0.835279458684531	1.03076950964417	0.909575655003376	1.02397489450654	1.17847244668858	1.32880693932682	0.983789410087712	1.18421563710545	-0.396073256940636	-0.426530645969671	-0.386233787470343	-0.352294728517434	-0.293380762750091	1.35783879063173	1.64672004919206	1.44529740650984	1.26624882346978	1.50660380365787	0	0	1	0	promoter_candidate	1	1	1	1	0.819328831721014	1.13985186554302	-0.370902636329635	1.44454177469226	0.819328831721014	1.34834830253564	0.52901947081463	0.00102472248466015	0.00776003434985359	1.13985186554302	1.26268261908535	0.122830753542329	0.144213006734092	0.289912745496371	-0.370902636329635	0.0117342298133507	0.382636866142986	0.000211040487733193	0.000391932334361643	1.44454177469226	1.5483068068565	0.103765032164238	0.348443067314533	0.463007823688817	1	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0_0_1_0
KLHL40	0.453523387324229	0.15185547965057	0.0933821841222143	0.22021817790432	-0.102907756958413	0.53576057695877	2.85542451893169	2.71088067139365	3.16534513896104	2.97481899835759	3.13467860702768	-1.31624407835378	-1.2539188482099	-1.3279023404805	-1.19056744664725	-1.05592248267672	0.735707899403655	0.591214838432031	0.470965339395778	0.791290853327638	0.811369554972103	0	0	1	0	promoter_candidate	1	1	0	1	0.225305341500282	2.96822958693433	-1.22891103927363	0.680109697106241	-0.252376180763839	-0.690918138964773	-0.139454415922129	-0.339370198654484	-0.234880173284138	-0.0929992784933568	2.95100744227655	2.54428250673024	2.73609472789712	2.68612369158632	3.31934471224893	-2.15404207858654	-2.13081336848761	-2.04747936804505	-2.16457758569069	-2.19287473109107	-0.174670803117823	0.0987082289742216	0.189803343632867	0.419579358466448	0.375139547200266	0	0	1	0	promoter_candidate	1	1	0	1	-0.291666397680453	2.84737061614783	-2.13795742638019	0.181711935031196	-0.291666397680453	0.225305341500282	0.516971739180735	0.0060412601197977	0.0218156615437139	2.84737061614783	2.96822958693433	0.120858970786501	0.353437239457903	0.506766630105081	-2.13795742638019	-1.22891103927363	0.909046387106559	0.000203563783952419	0.000382601810802138	0.181711935031196	0.680109697106241	0.498397762075045	0.0101857410192761	0.0567491285359669	1	0	1	0	0	0	1	0	1	2	0	0	0	0	1	0	0_0_1_0
KLHL41	0.871903354325134	1.16667767237523	0.64044116171191	1.04541225395835	0.876548303303827	1.22992750293282	2.24218426527238	2.50567021145407	2.60756273185752	3.09982247686587	2.71612432838896	-1.41723956112764	-1.51943143320363	-1.36828066559596	-1.26934303142291	-1.17797219853361	1.42146774310538	1.59646843436983	1.03818930742634	1.0069481473614	1.12958873230993	0	0	1	0	promoter_candidate	1	1	0	1	0.971818374767878	2.63427280276776	-1.35045337797675	1.23853247291458	0.497595051751877	0.635687332035469	0.408150048063041	0.42119427848572	0.737663674092984	0.457465667391867	1.80546581056449	1.76860187531013	2.10441362653527	2.37874019875751	2.02862311412505	-2.39632857546044	-2.14554622208626	-2.42495659959221	-2.35490955993642	-2.37270450036588	0.674436440517759	0.374246289934103	0.519445723495075	0.788405438731398	0.922704860573993	0	0	1	0	promoter_candidate	1	1	0	1	0.526292675303493	2.01716892505849	-2.33888909148824	0.655847750650466	0.526292675303493	0.971818374767878	0.445525699464386	0.00624823657117218	0.021757252346046	2.01716892505849	2.63427280276776	0.617103877709271	0.00055516561939802	0.028868612208697	-2.33888909148824	-1.35045337797675	0.988435713511493	0.000521575521883863	0.000808804984233425	0.655847750650466	1.23853247291458	0.582684722264111	0.0367867235628338	0.109517726637444	1	0	1	0	1	2	1	2	1	2	0	0	0	2	1	0	0_0_1_0
KLKB1	-3.83964885328634	-1.05687952019566	-3.73280901085193	-1.87850296220188	-3.67111353162064	-2.06158232818295	-2.89041785001274	-2.4208458644047	-4.10634066660259	-3.97420741434309	-3.50625093618455	-0.506192429232329	-0.409133580824757	-0.167989775414105	-0.241214556197454	-0.218318903765915	-2.56506950985957	-3.23275376433771	-2.261050834421	-3.36839556965907	-0.748434142033686	0	0	0	1	promoter_candidate	0	0	1	0	-2.7067560343899	-3.37961254630954	-0.308569849086912	-2.43514076406221	-3.24208749871755	-3.55491281565658	-3.03891820120823	-3.27867955793765	-2.8867322877223	-3.87383327161508	-2.1502337508642	-0.65887204628741	-2.04271443007111	-3.41352620728641	-1.87170985411058	-0.0500956980907115	0.118213755314218	0.00930695819136926	-0.005811954373216	0.119022600795474	-4.81514450118991	-2.28804473405157	-1.41586713473395	-5.095048179952	-2.59115789864097	0	0	0	1	promoter_candidate	0	0	1	0	-3.3125272721429	-2.02741125772394	0.0381271323674268	-3.24105248971368	-3.3125272721429	-2.7067560343899	0.605771237753	0.357726266605655	0.41460102221755	-2.02741125772394	-3.37961254630954	-1.35220128858559	0.0102998235903287	0.0750828261724896	0.0381271323674268	-0.308569849086912	-0.346696981454339	0.00611166042960222	0.00737940423388503	-3.24105248971368	-2.43514076406221	0.805911725651475	0.313725253460774	0.428556388265156	0	2	0	0	0	1	0	0	1	0	1	0	0	2	0	0	0_0_0_1
KNG1	-1.98937929609447	-2.08956781595451	-1.21205722480533	-1.9407447686011	-2.92022471492211	-1.569892977347	-1.92839093970211	-2.17952661714839	-0.785537144124312	-1.23017665658925	-1.46294838082628	-0.816703957887873	-0.824998157099126	-0.840451135547512	-0.726273121064133	-0.712057283455565	-2.06149518202888	-0.65612648200148	-1.74634322140343	-1.28258295931956	-0.58554050704921	0	0	0	1	promoter_candidate	0	0	0	0	-1.95364446628742	-1.51731594767807	-0.784096731010842	-1.26641767036051	-2.60970566182294	-1.82564360748043	-2.37634685415058	-2.32486714349334	-3.08422085562444	-2.41152375061913	-2.45217878828522	-1.44928771386841	-0.608958558652366	-0.871476019782316	-1.32718007511794	-0.00481081784892618	0.0782766985122699	0.0233290083014091	0.0539657052658733	0.0988792068478097	-1.93396729957398	-2.21861321325486	-0.95501887898039	-1.79232964332086	-1.5447768396233	0	0	0	1	promoter_candidate	0	0	1	0	-2.43871797886514	-1.34181623114125	0.0499279602156871	-1.68894117495068	-2.43871797886514	-1.95364446628742	0.485073512577724	0.0657724378631041	0.104485746503506	-1.34181623114125	-1.51731594767807	-0.17549971653682	0.438024825960911	0.583036457763671	0.0499279602156871	-0.784096731010842	-0.834024691226529	2.84204191832128e-06	4.81911455715348e-05	-1.68894117495068	-1.26641767036051	0.422523504590167	0.361570771995354	0.477200003648691	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0_0_0_1
KRT18	-2.06221525892189	-1.99476084586202	-1.79547638556411	-2.04941789686244	-2.04143561028761	-1.65114276533126	-1.82277774558838	-1.53492603152116	-1.27272027536761	-1.41015137321735	-2.47410379807602	-1.74489679204487	-1.68655709628203	-1.92539972281868	-1.80562608130889	-1.6853064103917	-3.55407157406682	-1.7344373226933	-2.06865582676488	-1.90875661306119	-2.72720639349449	0	0	0	1	promoter_candidate	0	0	0	0	-1.93240812713822	-1.7029358447541	-1.76955722056924	-2.39862554601613	-2.80521968766472	-2.03855609343235	-2.45303803188814	-2.37091901157768	-2.22859720651062	-2.72276181666322	-2.77284975192665	-3.60376464122844	-2.91065670291586	-2.3177665449489	-3.13415609456253	-2.31017958712613	-2.30368124622808	-2.44733506397588	-2.40330553788275	-2.36124929883345	-3.25359838821308	-2.47873539697849	-1.78488300173235	-2.46601414356991	-2.79759639291308	0	0	0	1	promoter_candidate	0	0	0	0	-2.43651530795612	-2.94783874711648	-2.36515014680926	-2.55616546468138	-2.43651530795612	-1.93240812713822	0.504107180817902	0.0242186018057354	0.0503746917559296	-2.94783874711648	-1.7029358447541	1.24490290236237	0.00899732876273595	0.0716113921932045	-2.36515014680926	-1.76955722056924	0.595592926240021	2.0726321823274e-05	9.03158157662217e-05	-2.55616546468138	-2.39862554601613	0.157539918665247	0.50252657969925	0.607706561496767	0	0	0	0	0	2	0	0	1	2	0	0	0	0	0	0	0_0_0_1
KRT8	-1.25065835026131	-1.36871418983514	-1.37432375588906	-1.51231383111835	-1.19770588394236	-1.10788263857773	-1.12910356044221	-1.13018806769506	-1.13411951279394	-1.76284151739413	-0.743965512416911	-1.15948761303308	-1.19552772664856	-1.08402324380455	-1.11664556245319	-1.1470551598653	-1.48878736381583	-1.28012804644942	-1.9462234877468	-2.01467146992859	-1.12662289714837	0	0	0	1	promoter_candidate	0	0	0	0	-1.30193310827066	-1.18004363414845	-1.14054786116093	-1.5712866530178	-2.01376519677367	-2.1519189089667	-2.33268100825844	-1.92428402622093	-2.2198119628312	-1.98514392146283	-2.27707739934126	-2.28594682858017	-1.31954871727643	-1.87519069824809	-1.71877626393657	-1.9596506104008	-2.04011216849535	-2.10800361346573	-2.05947401752865	-2.17518136886805	-1.7983814416039	-2.243109447733	-2.44179756290708	-2.14204785431808	-1.64933807358011	0	0	0	1	promoter_candidate	0	0	0	0	-2.10460083741896	-1.8953079814765	-2.06848435575172	-2.05493487602843	-2.10460083741896	-1.30193310827066	0.802667729148304	0.000265873109905876	0.00441236224950177	-1.8953079814765	-1.18004363414845	0.715264347328053	0.0376646961857793	0.126087824141235	-2.06848435575172	-1.14054786116093	0.927936494590783	3.63826645150088e-05	0.000124467010182925	-2.05493487602843	-1.5712866530178	0.483648223010632	0.0255959036597123	0.0920037090072608	1	2	0	0	0	2	0	0	1	2	0	0	0	0	0	0	0_0_0_1
LBP	-1.3807267176952	-1.59189682248403	-1.25914287894101	-1.75072820975752	-1.15623004330821	-1.73308229973074	-0.989741392323938	-0.691455520717982	-1.41219506846236	-0.344345064553523	-0.334730002050478	-0.766784143863774	-0.669566160007372	-0.683787868304751	-0.657407779720473	-0.640157845169395	-0.844096882158003	-1.38036368597733	-1.26954697993298	-1.75083125480596	-0.870642200697528	0	0	0	1	promoter_candidate	0	1	1	0	-1.47863449531945	-0.754493409621656	-0.683540759413153	-1.22309620071436	-1.6162113427887	-1.40538479185744	-1.83114831863141	-1.86772782715238	-1.84154452151654	-1.39576382465307	-1.31702560357344	-1.38601570700537	-1.07268884887933	-0.43430932216028	-1.48269753777916	-0.902434026957911	-0.983871976589303	-1.0628054351738	-1.11245591598744	-1.03236781852	-1.78218850376835	-0.857804262902314	-1.57381879876342	-1.31144053232547	-1.48098075689602	0	0	0	1	promoter_candidate	0	0	0	0	-1.65963010443326	-1.13854740387952	-1.01878703464569	-1.40124657093111	-1.65963010443326	-1.47863449531945	0.180995609113805	0.322998223226112	0.381147676424156	-1.13854740387952	-0.754493409621656	0.384053994257862	0.205478899932148	0.358553785116499	-1.01878703464569	-0.683540759413153	0.335246275232538	0.0035855778017112	0.00447480109653557	-1.40124657093111	-1.22309620071436	0.178150370216752	0.568974940416642	0.662388736604449	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0_0_0_1
LDB3_tv1	0.690788192415686	0.277906135559963	0.63701892185851	0.358588271194541	0.863083511107385	0.587966185362513	1.32994237524596	0.434700856604332	0.405528156162528	0.0874731613363792	0.295700554200473	0.0614227837733603	0.142606185407285	0.238312319933319	0.383769972635991	0.301189550747314	0.418224519113727	0.662488661407037	-0.279668673599754	0.112850756165571	0.299088277894787	0	1	0	0	promoter_candidate	1	1	1	1	0.569225202916433	0.510669020709934	0.225460162499454	0.242596708196274	0.0609011285379815	0.273151815206437	0.231513750463367	0.291338195888939	0.309999857329721	0.619910705495475	0.43856035317617	0.17734631897186	-0.660287673535553	0.371782589261693	0.125037657278895	-0.837162531385907	-0.833595504715576	-0.804934610231945	-0.714697149845692	-0.77118751272618	0.718013318572174	0.387533094754024	-0.877102090976837	-0.336457340812141	-0.165768549549125	0	1	0	0	promoter_candidate	1	1	0	1	0.297802575486987	0.090487849030613	-0.79231546178106	-0.0547563136023813	0.297802575486987	0.569225202916433	0.271422627429446	0.0728545184961223	0.114339083354075	0.090487849030613	0.510669020709934	0.420181171679321	0.164641380576213	0.315528935748025	-0.79231546178106	0.225460162499454	1.01777562428051	9.42600693567177e-06	7.06950520175383e-05	-0.0547563136023813	0.242596708196274	0.297353021798655	0.132685656894781	0.235215482677111	0	0	1	0	0	0	1	0	1	2	1	2	0	0	1	0	0_1_0_0
